node1,node2,flow,AFRC,class
11955,12396,0.5813953488372092,-8,1
756,7772,-0.581140350877193,-10,1
756,7772,-0.581140350877193,-10,1
1023,1089,0.5809493009602467,-6,1
1023,1089,0.5809493009602467,-6,1
4106,12602,-0.5806451612903226,-8,1
2861,12062,-0.5806451612903226,-13,1
10825,12405,-0.5806451612903226,-8,1
5383,12385,-0.5806451612903226,-8,1
4058,23385,0.5806451612903226,-5,1
6265,6393,-0.5806451612903226,-5,1
8912,12848,-0.5806451612903225,-6,1
8912,12848,-0.5806451612903225,-6,1
2746,10033,-0.580110497237569,-6,1
2746,10033,-0.580110497237569,-6,1
5321,6364,0.5801039185970989,-9,1
5321,6364,0.5801039185970989,-9,1
8047,25847,0.58,-5,1
3641,7937,-0.58,-32,1
1449,8127,-0.58,-8,1
1491,2161,-0.5798611111111112,-11,1
1491,2161,-0.5798611111111112,-11,1
1397,2126,0.5798256802721089,-18,1
1397,2126,0.5798256802721089,-18,1
2388,13526,0.5793103448275863,-14,1
312,10189,-0.5790754257907542,-14,1
312,10189,-0.5790754257907542,-14,1
6398,10552,-0.5789473684210527,-12,1
5574,10427,-0.5789473684210527,-6,1
2655,10823,-0.5789473684210527,-20,1
13977,21676,-0.5789473684210527,-8,1
5574,10427,-0.5789473684210527,-6,1
13977,21676,-0.5789473684210527,-8,1
6843,15445,-0.5789473684210527,-5,1
6843,16278,0.5789473684210527,-11,1
6843,15445,-0.5789473684210527,-5,1
1930,5147,-0.578784177393592,-18,1
1930,5147,-0.578784177393592,-18,1
815,4293,-0.5777777777777777,-14,1
2193,2887,-0.5777649769585254,-5,1
2193,2887,-0.5777649769585254,-5,1
2116,12463,-0.5775700934579439,-24,1
2116,12463,-0.5775700934579439,-24,1
1698,14076,-0.5775058275058276,-34,1
1698,14076,-0.5775058275058276,-34,1
2151,5969,0.5771744595274007,-9,1
2151,5969,0.5771744595274007,-9,1
2189,9047,-0.5770833333333333,-17,1
2189,9047,-0.5770833333333333,-17,1
896,1964,-0.5770392749244713,-19,1
896,1964,-0.5770392749244713,-19,1
14830,15509,0.5769230769230769,-23,1
10700,14582,-0.5769230769230769,3,0
14758,18836,0.5769230769230769,-5,1
8324,15245,-0.5769230769230769,-8,1
5204,14921,-0.5769230769230769,-12,1
13054,14401,-0.5769230769230769,-8,1
6393,14586,-0.5769230769230769,-7,1
5578,15127,-0.5769230769230769,-10,1
1017,14782,-0.5769230769230769,-67,1
15022,19913,0.5769230769230769,3,0
7685,14570,-0.5769230769230769,-8,1
14066,14909,-0.5769230769230769,-5,1
3314,15224,-0.5769230769230769,-5,1
4989,15061,-0.5769230769230769,-11,1
1235,14971,-0.5769230769230769,-6,1
5647,15089,-0.5769230769230769,4,0
674,14864,-0.5769230769230769,-11,1
284,580,0.5768466114059418,-17,1
284,580,0.5768466114059418,-17,1
1505,7879,-0.576520572450805,-20,1
1505,7879,-0.576520572450805,-20,1
2993,6781,-0.576271186440678,-18,1
1225,15159,-0.5762076423936553,-53,1
1225,15159,-0.5762076423936553,-53,1
157,16064,-0.5757971014492754,-75,1
157,16064,-0.5757971014492754,-75,1
960,1002,-0.5754915969245424,-5,1
960,1002,-0.5754915969245424,-5,1
2137,2226,-0.5754189944134078,-5,1
2137,2226,-0.5754189944134078,-5,1
452,1276,0.5753715498938429,-6,1
6739,10345,-0.575,-13,1
10357,27762,0.575,2,0
3323,4792,-0.575,13,0
1208,13491,-0.5748440748440748,-20,1
1208,13491,-0.5748440748440748,-20,1
7227,8628,-0.574468085106383,-13,1
458,10592,-0.5742574257425742,-31,1
458,10592,-0.5742574257425742,-31,1
1123,8020,0.57421875,-7,1
10380,15378,-0.5740740740740741,-5,1
10380,15378,-0.5740740740740741,-5,1
7525,7780,-0.5738125802310654,-14,1
7525,7780,-0.5738125802310654,-14,1
6625,14823,0.5737704918032787,-12,1
960,973,0.5736946934130033,-5,1
960,973,0.5736946934130033,-5,1
5842,11516,0.5735294117647058,-7,1
241,13218,-0.5733534261147061,-18,1
241,13218,-0.5733534261147061,-18,1
2320,18598,0.5733333333333334,-17,1
610,2977,-0.5732491569288682,-5,1
610,2977,-0.5732491569288682,-5,1
2226,4311,-0.5730337078651685,-8,1
5516,16507,-0.5729166666666667,-6,1
38,3848,-0.5729166666666667,-16,1
5516,16507,-0.5729166666666667,-6,1
38,3848,-0.5729166666666667,-16,1
5957,11894,-0.5729166666666666,-11,1
5957,11894,-0.5729166666666666,-11,1
2162,6081,0.5727873718294657,-14,1
2162,6081,0.5727873718294657,-14,1
13984,14553,0.5714285714285714,-7,1
12797,14039,-0.5714285714285714,-6,1
13729,18038,0.5714285714285714,-7,1
13550,18598,0.5714285714285714,-18,1
2247,13648,-0.5714285714285714,-12,1
14140,25152,0.5714285714285714,5,0
14232,14501,0.5714285714285714,-18,1
8579,14596,0.5714285714285714,-5,1
11837,19886,0.5714285714285714,2,0
5752,6375,0.5714285714285714,-7,1
1602,6380,-0.5714285714285714,-8,1
5752,6375,0.5714285714285714,-7,1
119,14034,-0.5714285714285714,-8,1
8579,14596,0.5714285714285714,-5,1
2844,5335,-0.5705882352941176,-11,1
2844,5335,-0.5705882352941176,-11,1
1242,2447,0.5702479338842975,-19,1
3314,14147,0.5701754385964912,-17,1
5222,10379,-0.5700000000000001,-6,1
5222,10379,-0.5700000000000001,-6,1
1649,1786,-0.5699249804053298,-14,1
1649,1786,-0.5699249804053298,-14,1
6529,7211,-0.5698067632850242,-7,1
6529,7211,-0.5698067632850242,-7,1
21,43,-0.5696873022035243,-40,1
21,43,-0.5696873022035243,-40,1
6187,12599,0.5692307692307692,6,0
3066,5108,0.5692172897196262,-7,1
3066,5108,0.5692172897196262,-7,1
4151,6914,-0.5689655172413793,-8,1
2780,12133,-0.56875,-23,1
2780,12133,-0.56875,-23,1
5848,8064,-0.5686274509803921,-9,1
2479,8927,-0.5683804104856737,-13,1
2479,8927,-0.5683804104856737,-13,1
9178,13617,-0.5681818181818181,2,0
9178,13617,-0.5681818181818181,2,0
676,778,0.5681689342403627,-6,1
676,778,0.5681689342403627,-6,1
230,13192,-0.5675412006550294,-17,1
230,13192,-0.5675412006550294,-17,1
1466,2112,-0.5672669629167642,-6,1
1466,2112,-0.5672669629167642,-6,1
1491,10577,-0.5671977124183007,-12,1
1491,10577,-0.5671977124183007,-12,1
82,2517,0.566998506719761,-69,1
82,2517,0.566998506719761,-69,1
6617,9633,-0.5666666666666667,-9,1
1747,4245,0.5666666666666667,-5,1
13367,20219,0.5666666666666667,3,0
12742,13655,0.5666666666666667,-10,1
13120,14835,0.5666666666666667,-5,1
12788,29864,0.5666666666666667,2,0
1747,4245,0.5666666666666667,-5,1
9094,16555,-0.5666666666666667,-6,1
9094,16555,-0.5666666666666667,-6,1
1441,13187,-0.5666666666666667,-7,1
6617,9633,-0.5666666666666667,-9,1
1379,2537,-0.5662781113858472,-16,1
1379,2537,-0.5662781113858472,-16,1
1545,12213,-0.5662342096278593,-10,1
1545,12213,-0.5662342096278593,-10,1
478,2045,-0.5661016949152542,-12,1
478,2045,-0.5661016949152542,-12,1
2857,11801,-0.5660526315789474,-13,1
2857,11801,-0.5660526315789474,-13,1
2411,7593,-0.5660377358490566,-7,1
7629,15948,0.5660377358490566,4,0
5188,10045,0.5657894736842105,-5,1
1923,3737,0.5657142857142857,-10,1
4228,12520,-0.5653284671532847,-46,1
4228,12520,-0.5653284671532847,-46,1
410,2561,0.5652352684192943,-8,1
410,2561,0.5652352684192943,-8,1
17227,17895,-0.5652173913043479,-7,1
16677,17514,-0.5652173913043479,-6,1
8707,11635,0.5652173913043479,2,0
17402,18150,-0.5652173913043479,-5,1
8707,11635,0.5652173913043479,2,0
17402,18150,-0.5652173913043479,-5,1
17227,17895,-0.5652173913043479,-7,1
16677,17514,-0.5652173913043479,-6,1
11174,17244,-0.5652173913043478,3,0
15535,17504,-0.5652173913043478,-8,1
853,17493,-0.5652173913043478,-11,1
6269,17236,-0.5652173913043478,-8,1
3510,17555,-0.5652173913043478,-34,1
3880,17205,-0.5652173913043478,-14,1
690,17364,-0.5652173913043478,-10,1
2614,16574,-0.5652173913043478,-25,1
1456,16558,-0.5652173913043478,-25,1
657,16889,-0.5652173913043478,2,0
17083,34152,0.5652173913043478,3,0
9722,17076,-0.5652173913043478,-6,1
16714,22861,0.5652173913043478,-15,1
4439,16691,-0.5652173913043478,-14,1
2514,17337,-0.5652173913043478,-18,1
95,17286,-0.5652173913043478,-20,1
367,16607,-0.5652173913043478,-27,1
15103,16925,-0.5652173913043478,-5,1
11839,17341,-0.5652173913043478,-10,1
1332,16846,-0.5652173913043478,-11,1
12419,16754,-0.5652173913043478,2,0
977,22455,0.5649122807017544,-6,1
4466,7906,-0.5646020646020646,-9,1
4466,7906,-0.5646020646020646,-9,1
6404,7896,0.5645161290322581,-7,1
1958,9564,-0.5641303324230154,-29,1
1958,9564,-0.5641303324230154,-29,1
2878,10724,-0.5641025641025641,-17,1
970,13926,-0.563796781074268,-14,1
970,13926,-0.563796781074268,-14,1
715,22419,0.5637393767705382,-7,1
4641,6869,0.5635745150317183,-15,1
4641,6869,0.5635745150317183,-15,1
532,11826,-0.5628930817610063,-6,1
532,11826,-0.5628930817610063,-6,1
12447,29676,0.5625,4,0
12669,25588,0.5625,3,0
10789,12477,-0.5625,-11,1
8548,15486,0.5625,-7,1
596,12580,-0.5625,-49,1
12642,12694,0.5625,-5,1
12659,13341,0.5625,-5,1
134,2847,-0.5620201701859439,-45,1
134,2847,-0.5620201701859439,-45,1
2512,10564,-0.5617553913436888,-33,1
2512,10564,-0.5617553913436888,-33,1
2311,15501,0.5612903225806452,-23,1
4000,5796,-0.5612117981520967,-21,1
4000,5796,-0.5612117981520967,-21,1
10146,23183,0.5609756097560976,-6,1
5868,10388,-0.5609756097560976,-11,1
4042,4862,-0.5609756097560976,-35,1
27,17143,-0.5609581320450885,-74,1
27,17143,-0.5609581320450885,-74,1
180,15719,-0.5609404990403072,-51,1
180,15719,-0.5609404990403072,-51,1
237,13321,-0.5607156591645759,-29,1
237,13321,-0.5607156591645759,-29,1
670,15683,-0.5606060606060607,-20,1
670,15683,-0.5606060606060607,-20,1
1858,6046,-0.5606060606060606,2,0
1885,2798,-0.5603448275862069,-15,1
1885,2798,-0.5603448275862069,-15,1
3933,11352,-0.5601851851851852,-26,1
3933,11352,-0.5601851851851852,-26,1
2060,9642,-0.5601851851851851,-6,1
2060,9642,-0.5601851851851851,-6,1
16057,33447,0.56,-8,1
6954,15813,-0.56,-5,1
69,15945,-0.56,-113,1
8085,16344,-0.56,-6,1
1266,8373,-0.56,-5,1
7280,16280,-0.56,-8,1
6437,8175,-0.56,-18,1
8441,20038,0.56,-5,1
6518,15886,-0.56,8,0
13699,15800,-0.56,2,0
1392,15681,-0.56,-98,1
3038,15501,-0.56,-57,1
15774,33136,0.56,4,0
4290,15552,-0.56,-6,1
2775,15647,-0.56,-24,1
1350,15396,-0.56,-20,1
15477,17222,0.56,-5,1
12370,15536,-0.56,-9,1
787,1089,-0.5598459845984598,-7,1
787,1089,-0.5598459845984598,-7,1
594,1198,0.5597547910962981,-6,1
594,1198,0.5597547910962981,-6,1
1081,22469,0.5597014925373134,-5,1
5400,7625,-0.5595238095238095,-13,1
5400,7625,-0.5595238095238095,-13,1
4680,21080,0.5595238095238095,-9,1
3207,4137,0.559322033898305,-5,1
726,4391,-0.5592841163310962,-7,1
726,4391,-0.5592841163310962,-7,1
4991,5513,-0.5588235294117647,-9,1
4991,5513,-0.5588235294117647,-9,1
6784,7901,-0.5584415584415585,-8,1
6784,7901,-0.5584415584415585,-8,1
5237,11956,0.5584415584415584,-5,1
2052,2773,-0.5583637311099531,-7,1
2052,2773,-0.5583637311099531,-7,1
3275,6005,0.5581395348837209,-6,1
3275,6005,0.5581395348837209,-6,1
8059,12780,0.5576923076923077,-8,1
7399,7942,-0.5576923076923077,-7,1
7934,19495,0.5576923076923077,-8,1
2742,10290,-0.5574924572577942,-21,1
2742,10290,-0.5574924572577942,-21,1
817,3240,-0.5574244890576958,-6,1
817,3240,-0.5574244890576958,-6,1
6765,10038,0.5573770491803278,-6,1
352,13774,-0.5569272976680384,-11,1
352,13774,-0.5569272976680384,-11,1
829,2626,-0.5563380281690141,-5,1
2358,3426,0.556338028169014,-5,1
2358,3426,0.556338028169014,-5,1
1046,7523,-0.5558374829522027,-26,1
1046,7523,-0.5558374829522027,-26,1
4337,4976,-0.5555555555555556,-16,1
8997,9320,-0.5555555555555556,-6,1
15035,32373,0.5555555555555556,5,0
11692,14602,-0.5555555555555556,-12,1
4410,19793,-0.5555555555555556,-5,1
6888,14775,-0.5555555555555556,-11,1
122,14603,-0.5555555555555556,-22,1
9212,19831,0.5555555555555556,-6,1
14487,24310,0.5555555555555556,4,0
4410,19793,-0.5555555555555556,-5,1
11031,14566,-0.5555555555555556,-5,1
3328,11842,-0.5554125370060498,-22,1
3328,11842,-0.5554125370060498,-22,1
1225,12605,-0.5554108426169269,-46,1
1225,12605,-0.5554108426169269,-46,1
5149,6234,-0.5546970574979074,-32,1
5149,6234,-0.5546970574979074,-32,1
1996,22653,0.5542857142857143,-5,1
2297,22732,0.554140127388535,-9,1
1465,6276,-0.55390520694259,-27,1
1465,6276,-0.55390520694259,-27,1
1961,10770,0.5536723163841808,-5,1
9496,18863,-0.5535714285714286,-5,1
9496,18863,-0.5535714285714286,-5,1
3123,7547,-0.5535714285714286,-12,1
5912,12157,-0.5529411764705883,-10,1
5912,12157,-0.5529411764705883,-10,1
8998,14205,-0.5528846153846154,-15,1
8998,14205,-0.5528846153846154,-15,1
482,10793,-0.5528325123152709,-50,1
482,10793,-0.5528325123152709,-50,1
2401,17209,0.5526315789473685,-8,1
1681,2085,0.5525138194261647,-7,1
1681,2085,0.5525138194261647,-7,1
7607,17479,-0.5522388059701493,-7,1
7607,17479,-0.5522388059701493,-7,1
5858,14227,-0.5517241379310345,-12,1
14175,16255,0.5517241379310345,3,0
6154,13537,-0.5517241379310345,-10,1
7209,8116,0.5517241379310345,-8,1
1892,14212,-0.5517241379310345,-28,1
1200,14217,-0.5517241379310345,-20,1
5318,14086,-0.5517241379310345,-8,1
3923,3992,-0.5513978494623656,-16,1
3923,3992,-0.5513978494623656,-16,1
8612,11521,0.5510204081632653,-7,1
2272,8838,-0.550865800865801,-20,1
2272,8838,-0.550865800865801,-20,1
6273,7685,0.550785831574009,-7,1
6273,7685,0.550785831574009,-7,1
621,6025,-0.5507246376811594,-61,1
409,17491,-0.550395256916996,-14,1
409,17491,-0.550395256916996,-14,1
2921,5917,-0.5502497502497503,-21,1
2921,5917,-0.5502497502497503,-21,1
61,1207,0.5501070815412662,-18,1
61,1207,0.5501070815412662,-18,1
5152,20411,0.55,5,0
6882,25002,0.55,-6,1
10543,13551,0.55,-6,1
5450,12790,-0.5498750284026358,-12,1
5450,12790,-0.5498750284026358,-12,1
1631,11039,-0.5496740362811792,-29,1
1631,11039,-0.5496740362811792,-29,1
2526,2702,0.5495530135537826,-6,1
2526,2702,0.5495530135537826,-6,1
6833,7086,0.5492957746478873,-5,1
6833,7086,0.5492957746478873,-5,1
4861,11262,-0.5490196078431373,-5,1
4861,11262,-0.5490196078431373,-5,1
5025,23863,0.5487804878048781,-6,1
5780,9617,0.5487528344671202,-7,1
5780,9617,0.5487528344671202,-7,1
4483,6745,-0.5483870967741935,-15,1
7168,13348,-0.5483870967741935,-17,1
1154,12919,-0.5483870967741935,3,0
8047,13267,-0.5483870967741935,2,0
3396,12920,-0.5483870967741935,-10,1
1766,13334,-0.5483870967741935,-11,1
1546,11269,-0.5483037156704361,-11,1
1546,11269,-0.5483037156704361,-11,1
2804,22903,0.5481481481481482,-7,1
1380,9654,-0.5477031802120141,-7,1
1380,9654,-0.5477031802120141,-7,1
411,9912,-0.5472962066182405,-9,1
411,9912,-0.5472962066182405,-9,1
4582,11839,-0.5471698113207547,-5,1
4582,11839,-0.5471698113207547,-5,1
7859,10822,0.5471698113207547,-8,1
2681,11033,-0.5468599033816425,-10,1
2681,11033,-0.5468599033816425,-10,1
1200,15492,-0.5468468468468469,-26,1
1200,15492,-0.5468468468468469,-26,1
3689,23206,0.5462962962962963,-8,1
3265,23049,0.5462184873949579,-7,1
233,3277,-0.5462184873949579,-91,1
1100,17878,-0.5454545454545454,-33,1
12082,18518,-0.5454545454545454,4,0
1017,9641,-0.5454545454545454,-58,1
14332,18182,-0.5454545454545454,-9,1
6055,18082,-0.5454545454545454,-5,1
3743,17908,-0.5454545454545454,-6,1
2622,18557,-0.5454545454545454,-37,1
18650,36456,0.5454545454545454,-7,1
9891,18959,-0.5454545454545454,-12,1
2654,18311,-0.5454545454545454,-11,1
2371,17935,-0.5454545454545454,6,0
8016,18308,-0.5454545454545454,-10,1
5696,18870,-0.5454545454545454,-13,1
12510,20205,-0.5454545454545454,3,0
12522,12978,0.5454545454545454,2,0
12510,20205,-0.5454545454545454,3,0
10377,18646,-0.5454545454545454,-5,1
17038,18174,-0.5454545454545454,-6,1
5381,8904,0.5454545454545454,-14,1
9484,18820,-0.5454545454545454,-11,1
17011,18491,-0.5454545454545454,-5,1
13119,18828,-0.5454545454545454,3,0
13397,17993,-0.5454545454545454,-16,1
1487,18971,-0.5454545454545454,-38,1
16193,18554,-0.5454545454545454,-7,1
6233,17972,-0.5454545454545454,-39,1
7603,18403,-0.5454545454545454,-6,1
322,9959,-0.5454545454545454,-7,1
13769,18196,-0.5454545454545454,-5,1
17524,18019,-0.5454545454545454,-5,1
10254,17692,-0.5454545454545454,-5,1
3129,3557,-0.5446428571428571,12,0
44,11610,-0.5446320203023282,-11,1
44,11610,-0.5446320203023282,-11,1
1336,6545,-0.5444037709357136,-27,1
1336,6545,-0.5444037709357136,-27,1
4026,7479,-0.5441358982314615,-11,1
4026,7479,-0.5441358982314615,-11,1
7543,17368,-0.5441176470588236,-5,1
7543,17368,-0.5441176470588236,-5,1
301,3117,-0.544,3,0
4480,7499,-0.543859649122807,-8,1
8157,8814,0.5438596491228069,-7,1
8157,8814,0.5438596491228069,-7,1
6463,12210,-0.5438472418670439,-10,1
6463,12210,-0.5438472418670439,-10,1
1997,9204,-0.5436507936507936,-9,1
1997,9204,-0.5436507936507936,-9,1
11177,11327,-0.5434782608695652,-6,1
11177,11327,-0.5434782608695652,-6,1
9365,14798,0.5434782608695652,-5,1
2800,5864,0.5433919455473624,-12,1
2800,5864,0.5433919455473624,-12,1
236,2810,-0.5428571428571429,-11,1
236,2810,-0.5428571428571429,-11,1
3820,4480,0.5428571428571428,-8,1
2403,8169,-0.5427350427350427,-12,1
2403,8169,-0.5427350427350427,-12,1
351,7083,-0.5423728813559322,-21,1
2702,2848,0.5418990566687324,-10,1
2702,2848,0.5418990566687324,-10,1
17440,19869,0.5416666666666666,-10,1
9045,14925,0.5416666666666666,-6,1
17250,24283,0.5416666666666666,5,0
7959,17340,-0.5416666666666666,-7,1
6529,17233,-0.5416666666666666,-7,1
6954,17152,-0.5416666666666666,-5,1
974,17208,-0.5416666666666666,-27,1
4609,17186,-0.5416666666666666,-18,1
3947,17597,-0.5416666666666666,-5,1
9011,12497,0.5416666666666666,5,0
14830,16939,-0.5416666666666666,-7,1
15805,16822,-0.5416666666666666,-11,1
1271,17099,-0.5416666666666666,-6,1
288,16949,-0.5416666666666666,-42,1
8002,16505,-0.5416666666666666,-6,1
17122,18823,0.5416666666666666,-6,1
2575,16960,-0.5416666666666666,-40,1
8826,18231,0.5416666666666666,10,0
4196,17109,-0.5416666666666666,-5,1
5862,24371,0.5416666666666666,3,0
9240,16838,-0.5416666666666666,-5,1
3998,4418,-0.5415034586215517,-13,1
3998,4418,-0.5415034586215517,-13,1
1976,8966,0.5414364640883977,-8,1
1393,4811,-0.5411764705882353,-12,1
6950,7457,-0.5411255411255411,-6,1
6950,7457,-0.5411255411255411,-6,1
2328,19878,0.5408805031446541,-6,1
13257,17322,-0.5405405405405406,-6,1
9511,11942,-0.5405405405405406,-5,1
13257,17322,-0.5405405405405406,-6,1
3125,11873,-0.5405405405405406,-13,1
2998,6088,-0.54,-8,1
10309,16834,-0.54,-8,1
2998,6088,-0.54,-8,1
10309,16834,-0.54,-8,1
2714,2974,-0.5398358522670403,-9,1
2714,2974,-0.5398358522670403,-9,1
3334,10820,-0.539568345323741,-6,1
3334,10820,-0.539568345323741,-6,1
1553,22539,0.5391705069124424,-7,1
3499,14260,0.5391304347826087,9,0
1504,13576,-0.5387464387464387,-7,1
1504,13576,-0.5387464387464387,-7,1
10334,15829,-0.5384615384615384,-5,1
2010,7243,-0.5384615384615384,-10,1
16192,20060,0.5384615384615384,2,0
5238,15672,-0.5384615384615384,-12,1
10935,18277,-0.5384615384615384,-5,1
1779,15845,-0.5384615384615384,-52,1
2951,15818,-0.5384615384615384,-10,1
10368,16060,-0.5384615384615384,3,0
2579,16340,-0.5384615384615384,-39,1
2010,7243,-0.5384615384615384,-10,1
11356,26543,0.5384615384615384,4,0
10592,15768,-0.5384615384615384,-8,1
10935,18277,-0.5384615384615384,-5,1
4989,8388,-0.5384615384615384,-13,1
11003,15885,-0.5384615384615384,-7,1
2978,15583,-0.5384615384615384,-14,1
1410,15802,-0.5384615384615384,-24,1
265,15657,-0.5384615384615384,-34,1
908,11040,-0.5384615384615384,-17,1
10951,25637,0.5384615384615384,2,0
900,1067,0.5382589010084379,-10,1
900,1067,0.5382589010084379,-10,1
1960,2135,-0.5380489242558208,-5,1
1960,2135,-0.5380489242558208,-5,1
1022,5168,0.5379310344827586,2,0
3713,4488,-0.537465564738292,-26,1
3713,4488,-0.537465564738292,-26,1
2930,7746,0.5373134328358209,16,0
526,4340,-0.5372848948374761,-6,1
526,4340,-0.5372848948374761,-6,1
8094,17130,0.5370370370370371,-5,1
95,2536,-0.536776135362316,-21,1
95,2536,-0.536776135362316,-21,1
972,2447,0.5364238410596026,-9,1
5042,5353,-0.5358255451713395,-6,1
5042,5353,-0.5358255451713395,-6,1
11007,14944,-0.5357142857142857,-8,1
14455,17316,0.5357142857142857,-5,1
15114,18268,0.5357142857142857,-5,1
15049,23767,0.5357142857142857,-8,1
9377,14798,-0.5357142857142857,-12,1
14502,31831,0.5357142857142857,4,0
11108,15172,-0.5357142857142857,2,0
725,15227,-0.5357142857142857,-31,1
7800,16287,0.5357142857142857,3,0
1250,21756,-0.5353535353535354,-7,1
1250,21756,-0.5353535353535354,-7,1
6437,10094,-0.5348837209302325,-16,1
1460,10045,-0.5348837209302325,-10,1
9998,10282,-0.5348837209302325,-9,1
955,22451,0.5344262295081967,-7,1
2426,2662,-0.5341819896275342,-6,1
2426,2662,-0.5341819896275342,-6,1
289,9668,-0.5341698232323232,-19,1
289,9668,-0.5341698232323232,-19,1
2996,3062,0.5337837837837838,-7,1
2996,3062,0.5337837837837838,-7,1
1006,1514,0.5336118699448283,-10,1
1006,1514,0.5336118699448283,-10,1
9807,18479,0.5333333333333333,-5,1
3186,13659,-0.5333333333333333,-16,1
9854,16898,0.5333333333333333,-7,1
13961,15242,0.5333333333333333,2,0
9663,15738,0.5333333333333333,6,0
14216,23861,0.5333333333333333,4,0
797,14456,-0.5324786324786325,-16,1
797,14456,-0.5324786324786325,-16,1
513,17227,-0.5323389793936778,-94,1
513,17227,-0.5323389793936778,-94,1
2470,2660,-0.5322815533980583,-7,1
2470,2660,-0.5322815533980583,-7,1
6873,9992,0.532258064516129,6,0
943,2478,-0.532058594762769,-25,1
943,2478,-0.532058594762769,-25,1
1426,9656,-0.5319693094629157,4,0
1426,9656,-0.5319693094629157,4,0
3192,9506,-0.5319148936170213,-7,1
9188,26747,0.5319148936170213,2,0
6058,19010,-0.5316455696202531,-5,1
6058,19010,-0.5316455696202531,-5,1
9,674,-0.5315146961797942,-24,1
9,674,-0.5315146961797942,-24,1
12917,13967,-0.53125,-5,1
13320,21602,0.53125,14,0
6698,15740,0.53125,-5,1
12880,16850,0.53125,-6,1
7023,13176,-0.53125,-12,1
12917,13967,-0.53125,-5,1
2798,13393,-0.53125,-10,1
6613,13435,-0.53125,9,0
904,8488,-0.5311405216037369,7,0
904,8488,-0.5311405216037369,7,0
656,5226,-0.5308641975308642,2,0
6024,6055,0.5308333333333334,-5,1
6024,6055,0.5308333333333334,-5,1
3565,11805,-0.5307692307692308,-7,1
3565,11805,-0.5307692307692308,-7,1
1159,3125,0.5306429754555037,-10,1
1159,3125,0.5306429754555037,-10,1
758,6506,-0.5303697875688435,-18,1
758,6506,-0.5303697875688435,-18,1
849,9067,-0.5303651866151866,-22,1
849,9067,-0.5303651866151866,-22,1
2981,10201,-0.5303030303030304,2,0
2981,10201,-0.5303030303030304,2,0
5128,23929,0.5301204819277109,-5,1
1999,4545,0.5300546448087432,-11,1
775,2992,0.5299922600619195,-28,1
775,2992,0.5299922600619195,-28,1
1858,7067,-0.5299539170506913,-5,1
1858,7067,-0.5299539170506913,-5,1
1923,2426,-0.5295238095238095,-13,1
1923,2426,-0.5295238095238095,-13,1
4103,4775,0.5294117647058824,-8,1
4745,8635,-0.5294117647058824,-8,1
6394,24693,0.5294117647058824,-6,1
6195,10825,0.5292955892034232,-9,1
6195,10825,0.5292955892034232,-9,1
379,15158,-0.5292357337893372,-33,1
379,15158,-0.5292357337893372,-33,1
4856,6241,-0.5291286307053942,-17,1
4856,6241,-0.5291286307053942,-17,1
520,18538,-0.5287281416313674,-36,1
520,18538,-0.5287281416313674,-36,1
8322,9378,0.5283018867924528,-5,1
2014,2050,0.5282740367486131,-14,1
2014,2050,0.5282740367486131,-14,1
168,9560,0.5278396436525612,-9,1
911,12476,-0.5277777777777778,-12,1
5927,9909,0.5277777777777778,-6,1
911,12476,-0.5277777777777778,-12,1
3828,22609,0.5277777777777778,-5,1
5989,24455,0.5277777777777778,-6,1
5531,12181,-0.5273015873015874,-17,1
5531,12181,-0.5273015873015874,-17,1
3774,7887,-0.5272727272727272,-11,1
2264,15943,-0.5272585669781932,-16,1
2264,15943,-0.5272585669781932,-16,1
595,15521,-0.5268769716088328,-45,1
595,15521,-0.5268769716088328,-45,1
3616,23183,0.5263157894736842,-10,1
7622,19262,0.5263157894736842,-5,1
88,3302,-0.5259544433750402,-10,1
88,3302,-0.5259544433750402,-10,1
636,10030,-0.5257985257985258,-6,1
636,10030,-0.5257985257985258,-6,1
5515,11880,0.5256410256410257,-6,1
3491,4061,0.5254237288135594,-23,1
7461,14559,0.5254237288135594,-6,1
731,7201,-0.5253968253968254,-7,1
731,7201,-0.5253968253968254,-7,1
1870,15660,-0.5249391727493917,-15,1
1870,15660,-0.5249391727493917,-15,1
2699,3615,0.524609843937575,-15,1
2699,3615,0.524609843937575,-15,1
976,10973,0.5244299674267101,2,0
4076,4238,0.5242718446601942,12,0
1894,6026,-0.5242523634960448,-94,1
1894,6026,-0.5242523634960448,-94,1
1833,10449,-0.5239823982398241,-14,1
1833,10449,-0.5239823982398241,-14,1
554,15028,-0.523820241578513,-79,1
554,15028,-0.523820241578513,-79,1
6008,20070,-0.5238095238095238,-6,1
4065,20397,0.5238095238095238,-5,1
1568,20016,-0.5238095238095238,-20,1
19639,25942,0.5238095238095238,5,0
5914,20397,-0.5238095238095238,-13,1
12810,19473,-0.5238095238095238,2,0
7062,19262,-0.5238095238095238,-9,1
9232,20002,-0.5238095238095238,-8,1
20126,23473,0.5238095238095238,-15,1
850,20285,-0.5238095238095238,-18,1
210,19265,-0.5238095238095238,-11,1
8355,20286,-0.5238095238095238,-5,1
4065,20397,0.5238095238095238,-5,1
1227,20092,-0.5238095238095238,-41,1
7477,19365,-0.5238095238095238,-21,1
11346,20406,-0.5238095238095238,5,0
3288,19845,-0.5238095238095238,4,0
10847,11642,0.5238095238095238,-7,1
20579,38429,0.5238095238095238,3,0
2978,19057,-0.5238095238095238,-15,1
