node1,node2,flow,AFRC,class
21,4338,0.0078125,-5,0
22,120,0.0160642570281124,-72,1
22,237,0.0040160642570281,-110,1
22,239,0.0080321285140562,-102,1
22,442,0.0120481927710843,-98,1
22,444,0.0160642570281124,-200,1
22,570,0.0120481927710843,-105,1
22,571,0.0040160642570281,-72,1
22,1161,0.0040160642570281,-87,1
22,1202,0.0040160642570281,-93,1
22,1290,0.0040160642570281,-196,1
22,1317,0.0321285140562249,-80,1
22,1337,0.0040160642570281,-156,1
22,1340,0.0040160642570281,-158,1
22,1482,0.0120481927710843,-131,1
22,1483,0.0040160642570281,-160,1
22,1564,0.0120481927710843,-120,1
22,1699,0.0120481927710843,-75,1
22,1826,0.0160642570281124,-49,1
22,2201,0.0040160642570281,-125,1
22,2217,0.0040160642570281,-116,1
22,2303,0.0080321285140562,-197,1
22,2398,0.0040160642570281,-174,1
22,2461,0.0080321285140562,-148,1
22,2634,0.0160642570281124,-101,1
22,2640,0.0160642570281124,-224,1
22,2641,0.0160642570281124,-161,1
22,3033,0.0281124497991967,-58,1
22,3034,0.0160642570281124,-57,1
22,3035,0.0040160642570281,-47,1
22,3137,0.0160642570281124,-66,1
22,3138,0.0240963855421686,-70,1
22,3139,0.0080321285140562,-103,1
22,3141,0.0040160642570281,-155,1
22,3144,0.0040160642570281,-98,1
22,3164,0.0040160642570281,-205,1
22,3337,0.0120481927710843,-81,1
22,3503,0.0080321285140562,-74,1
22,3504,0.0602409638554216,-63,1
22,3508,0.0040160642570281,-51,1
22,3763,0.0040160642570281,-105,1
22,3764,0.0040160642570281,-116,1
22,3767,0.0080321285140562,-95,1
22,3768,0.0200803212851405,-64,1
22,3771,0.0040160642570281,-88,1
22,4384,0.0040160642570281,-118,1
22,4386,0.0040160642570281,-66,1
22,5288,0.0080321285140562,-149,1
22,5290,0.0281124497991967,-96,1
22,5302,0.0682730923694779,-108,1
22,5315,0.0120481927710843,-134,1
22,5420,0.0080321285140562,-125,1
22,5711,0.0040160642570281,-160,1
22,5720,0.0028192239155296,-66,1
22,5725,0.0562248995983935,-59,1
22,5785,0.0040160642570281,-158,1
22,5787,0.0040160642570281,-129,1
22,5792,0.0040160642570281,-51,1
22,5793,0.0040160642570281,-92,1
22,5794,0.0080321285140562,-77,1
22,5798,0.0040160642570281,-171,1
22,5810,0.0120481927710843,-162,1
22,5819,0.0040160642570281,-192,1
22,5867,0.0040160642570281,-134,1
22,6151,0.0080321285140562,-194,1
22,6153,0.0040160642570281,-167,1
22,6155,0.0040160642570281,-213,1
22,6156,0.0682730923694779,-156,1
23,380,0.3346303501945525,-15,0
23,2342,0.1322957198443579,-16,0
23,2343,0.0116731517509727,-16,0
23,2867,0.0350194552529182,-13,0
23,5955,0.0038910505836575,-15,0
23,6037,0.4824902723735408,-16,0
24,194,0.04,-51,1
24,1021,0.076,-54,1
24,1022,0.012,-80,1
24,1588,0.008,-68,1
24,1902,0.004,-78,1
24,2905,0.056,-55,1
24,3370,0.0001875,10,0
24,3402,0.032,3,0
24,4162,0.012,-55,1
24,4163,0.008,-85,1
24,4234,0.008,-59,1
24,4293,0.016,-51,1
24,4297,0.06,-15,0
24,4886,0.02,-53,1
24,6273,0.008,-91,1
24,6277,0.004,-82,1
25,200,0.0887096774193548,-56,1
25,819,0.0524193548387096,-56,1
25,1493,0.0201612903225806,-16,0
25,1536,-0.0815708547759508,8,0
25,2477,0.0040322580645161,-58,1
25,3321,0.0040322580645161,-7,0
25,3323,-0.0410557184750733,11,0
25,4152,0.0524193548387096,-50,1
25,4970,0.0241935483870967,-59,1
25,4974,0.0927419354838709,-51,1
25,4991,-0.162726469288555,-1,0
25,4994,-0.0548355717334002,-10,0
25,6302,-0.0507606954930222,2,0
26,4466,-0.1767676767676767,-4,0
27,56,0.0428015564202334,-100,1
27,795,0.0116731517509727,-134,1
27,1197,0.0155642023346303,-92,1
27,1260,0.0038910505836575,-100,1
27,1269,0.0077821011673151,-16,0
27,1375,0.0194552529182879,-121,1
27,2323,0.0233463035019455,-122,1
27,3834,0.0038910505836575,-57,1
27,3835,0.0155642023346303,-68,1
27,4054,0.0077821011673151,-96,1
27,4055,0.0155642023346303,-110,1
27,4653,0.0894941634241245,-64,1
27,4655,0.0428015564202334,-84,1
27,4656,0.0194552529182879,-64,1
27,5404,0.0894941634241245,-67,1
27,5580,0.0155642023346303,-53,1
27,5588,0.0583657587548638,-121,1
27,5589,0.0077821011673151,-111,1
27,5615,0.0778210116731517,-72,1
27,5884,0.0077821011673151,-115,1
27,5885,0.0428015564202334,-93,1
27,5889,0.0038910505836575,-136,1
27,5891,0.0389105058365758,-101,1
28,415,0.0038910505836575,-63,1
28,532,0.0194552529182879,-17,0
28,1018,-0.0194552529182879,-16,0
28,1040,0.0077821011673151,-85,1
28,2175,0.0116731517509727,-49,1
28,2529,0.0077821011673151,-76,1
28,3381,0.0038910505836575,-57,1
28,3385,0.0155642023346303,-63,1
28,3498,0.0077821011673151,-14,0
28,4877,0.0739299610894941,-47,1
28,4943,0.0038910505836575,-72,1
28,5238,0.0311284046692607,-58,1
28,6605,0.0077821011673151,-58,1
29,135,0.0077821011673151,-174,1
29,372,0.0077821011673151,-114,1
29,391,0.0233463035019455,-112,1
29,394,0.0505836575875486,-90,1
29,617,0.0077821011673151,-121,1
29,789,0.0038910505836575,-133,1
29,995,0.0038910505836575,-89,1
29,1352,0.0077821011673151,-134,1
29,1608,0.0038910505836575,-111,1
29,1609,0.0038910505836575,-157,1
29,1657,0.0349579366666154,-56,1
29,1681,0.0077821011673151,-86,1
29,1896,0.0038910505836575,-114,1
29,2095,0.0038910505836575,-124,1
29,2488,0.0038910505836575,-70,1
29,2898,0.0311284046692607,-84,1
29,3372,0.0038910505836575,-78,1
29,3646,0.0038910505836575,-112,1
29,3974,0.0233463035019455,-160,1
29,3983,0.0038910505836575,-99,1
29,4026,0.0194552529182879,-173,1
29,4027,0.0077821011673151,-152,1
29,4031,0.0194552529182879,-147,1
29,4034,0.0038910505836575,-165,1
29,4775,0.0077821011673151,-126,1
29,4777,0.0038910505836575,-129,1
29,4779,0.0038910505836575,-119,1
29,4786,0.0077821011673151,-102,1
29,4787,0.0038910505836575,-64,1
29,4790,0.0116731517509727,-110,1
29,5834,0.0038910505836575,-159,1
29,5842,0.0038910505836575,-104,1
29,5875,0.0038910505836575,-130,1
29,6335,0.0077821011673151,-136,1
29,6336,0.0428015564202334,-72,1
29,6341,0.0116731517509727,-103,1
29,6362,0.0077821011673151,-140,1
29,6463,0.0155642023346303,-144,1
29,6464,0.0038910505836575,-126,1
29,6483,0.0038910505836575,-120,1
29,6484,0.0038910505836575,-81,1
29,6487,0.0038910505836575,-69,1
29,6593,0.0038910505836575,-87,1
29,6594,0.0272373540856031,-96,1
29,6595,0.0038910505836575,-111,1
30,53,0.003831417624521,-63,1
30,150,0.0114942528735632,-2,0
30,214,0.0153256704980842,-46,1
30,422,0.0153256704980842,-91,1
30,548,0.0153256704980842,-46,1
30,734,0.003831417624521,-51,1
30,748,0.003831417624521,12,0
30,855,0.003831417624521,-11,0
30,1094,0.0114942528735632,-49,1
30,1097,0.0114942528735632,-85,1
30,1676,0.0229885057471264,-68,1
30,1965,0.0076628352490421,-108,1
30,2026,0.003831417624521,4,0
30,2551,0.003831417624521,-87,1
30,3042,0.0153256704980842,-65,1
30,3044,0.0153256704980842,-1,0
30,3045,0.003831417624521,-74,1
30,3501,0.0191570881226053,-77,1
30,3789,0.003831417624521,-64,1
30,4305,0.0229885057471264,15,0
30,4307,0.003831417624521,3,0
30,4311,0.003831417624521,-60,1
30,4312,0.0229885057471264,-48,1
30,4313,0.0689655172413793,-6,0
30,4315,-0.0039810823754789,30,0
30,4322,0.0153256704980842,-54,1
30,4324,0.003831417624521,-52,1
30,5129,0.057471264367816,1,0
31,2028,0.3989304204357968,5,0
31,2620,0.2211981566820276,7,0
31,3482,-0.0248620356147237,4,0
31,3568,0.0875576036866359,6,0
31,3569,0.0114247311827957,5,0
32,239,0.0039215686274509,-97,1
32,442,0.0078431372549019,-108,1
32,570,0.0039215686274509,-115,1
32,726,0.0352941176470588,-62,1
32,876,0.0039215686274509,-78,1
32,1159,0.0156862745098039,-77,1
32,1161,0.0039215686274509,-88,1
32,1290,0.1176470588235294,-119,1
32,1564,0.0235294117647058,-100,1
32,2199,0.0196078431372549,-68,1
32,2201,0.0078431372549019,-99,1
32,2217,0.0078431372549019,-90,1
32,2271,0.2666666666666666,-79,1
32,2461,0.0196078431372549,-80,1
32,2582,0.0313725490196078,-56,1
32,2585,0.0274509803921568,-89,1
32,2631,0.0156862745098039,-53,1
32,2633,0.0156862745098039,-58,1
32,2635,0.0117647058823529,-64,1
32,3138,0.0039215686274509,-110,1
32,3763,0.0039215686274509,-88,1
32,3764,0.0274509803921568,-93,1
32,3767,0.0117647058823529,-93,1
32,3769,0.0039215686274509,-62,1
32,3985,0.0313725490196078,-131,1
32,5288,0.0470588235294117,-87,1
32,5289,0.0039215686274509,-93,1
32,5290,0.0235294117647058,-85,1
32,5302,0.1411764705882353,-106,1
32,5306,0.0274509803921568,-84,1
32,5315,0.0117647058823529,-126,1
32,5318,0.0078431372549019,-65,1
32,5420,0.0156862745098039,-117,1
33,2133,0.0303030303030303,-52,1
33,3745,0.0606060606060606,-47,1
33,4497,0.0303030303030303,-53,1
33,5077,0.0303030303030303,-56,1
14,34,-0.0039370078740157,-199,1
34,60,0.0039370078740157,-164,1
34,79,0.0078740157480314,-166,1
34,170,0.0078740157480314,-82,1
34,294,0.0275590551181102,-89,1
34,572,0.0078740157480314,-183,1
34,606,0.0118110236220472,-170,1
34,929,0.0118110236220472,-57,1
34,935,0.0039370078740157,-164,1
34,981,0.0039524471205805,-56,1
34,1333,0.0196850393700787,-121,1
34,1334,0.0236220472440944,-71,1
34,1335,0.0078740157480314,-151,1
34,1336,0.0118110236220472,-122,1
34,1347,0.0039370078740157,-190,1
34,1489,0.0118110236220472,-155,1
34,1620,0.0118110236220472,-215,1
34,1829,0.0078740157480314,-186,1
34,1877,0.0078740157480314,-150,1
34,2065,0.0039370078740157,-113,1
34,2297,0.0039370078740157,-211,1
34,2300,0.0275590551181102,-98,1
34,2301,0.0078740157480314,-168,1
34,2429,0.0039370078740157,-158,1
34,2756,0.0236220472440944,-166,1
34,2841,0.0157480314960629,-159,1
34,2842,0.0039370078740157,-101,1
34,2843,0.0196850393700787,-50,1
34,2845,0.0236220472440944,-90,1
34,2846,0.0118110236220472,-96,1
34,3294,0.0078740157480314,-134,1
34,3295,0.0118110236220472,-111,1
34,3296,0.0078740157480314,-183,1
34,3386,0.0039370078740157,-194,1
34,3859,0.0039370078740157,-216,1
34,3872,0.0039370078740157,-205,1
34,4120,0.0236220472440944,-142,1
34,4121,0.0039370078740157,-131,1
34,4122,0.0039370078740157,-84,1
34,4127,0.0039370078740157,-206,1
34,4130,0.1102362204724409,-181,1
34,4132,0.0118110236220472,-157,1
34,4133,0.0039370078740157,-166,1
34,4134,0.0039370078740157,-196,1
34,4568,0.0039370078740157,-4,0
34,4577,0.0078740157480314,-55,1
34,4578,0.0039370078740157,6,0
34,4580,0.0118110236220472,0,0
34,4581,0.0078740157480314,-11,0
34,4584,0.0196850393700787,-75,1
34,4585,0.0275590551181102,-173,1
34,4586,0.0236220472440944,-60,1
34,4587,0.0039370078740157,3,0
34,4616,0.0118110236220472,-172,1
34,4737,0.0078740157480314,-69,1
34,4739,0.0039370078740157,-143,1
34,4742,0.0039370078740157,-17,0
34,5736,0.0354330708661417,-196,1
34,5742,0.0314960629921259,-71,1
34,5743,0.0196850393700787,-114,1
34,5744,0.0078740157480314,-143,1
34,5745,0.0039370078740157,-132,1
34,5772,0.0118110236220472,-118,1
34,5774,0.0314960629921259,-128,1
