node1,node2,flow,betweenness,degree,class
506,9598,-1.0,4.487505894297948e-07,6,1
9597,21436,1.0,2.7362840818889926e-09,2,1
9596,21435,1.0,2.7362840818889926e-09,2,1
12509,15225,1.0,2.7362840818889926e-09,4,1
12510,24969,1.0,2.7362840818889926e-09,2,1
12496,24950,1.0,2.7362840818889926e-09,2,1
9618,21458,1.0,2.7362840818889926e-09,2,1
12490,13238,1.0,5.472568163777985e-09,3,1
9632,21479,1.0,2.7362840818889926e-09,2,1
9631,19484,1.0,5.782310606761996e-06,6,1
6187,17767,1.0,2.7362840818889926e-09,2,1
9626,13032,1.0,4.789319787347258e-07,6,1
9625,21469,1.0,2.7362840818889926e-09,2,1
12495,24944,1.0,2.7362840818889926e-09,2,1
6191,17771,1.0,2.7362840818889926e-09,2,1
9621,21462,1.0,2.7362840818889926e-09,2,1
9620,21460,1.0,2.7362840818889926e-09,2,1
12306,24742,1.0,2.7362840818889926e-09,2,1
6007,17580,1.0,5.472568163777985e-09,3,1
12138,24532,1.0,2.7362840818889926e-09,2,1
12139,24533,1.0,2.7362840818889926e-09,2,1
9936,21855,1.0,2.7362840818889926e-09,2,1
12141,24537,1.0,8.208852245666977e-09,3,1
12143,24538,1.0,2.7362840818889926e-09,2,1
9934,21854,1.0,2.7362840818889926e-09,2,1
11609,12145,-1.0,1.1583602613330069e-08,6,1
9932,13116,1.0,7.625445289518744e-07,5,1
9928,18143,1.0,8.208852245666977e-09,3,1
12147,12526,1.0,5.472568163777985e-09,3,1
9926,21845,1.0,2.7362840818889926e-09,2,1
5818,17409,1.0,2.7362840818889926e-09,2,1
12150,24547,1.0,2.7362840818889926e-09,2,1
9924,21841,1.0,2.7362840818889926e-09,2,1
12152,24550,1.0,2.7362840818889926e-09,2,1
12121,24503,1.0,8.208852245666977e-09,3,1
9954,18260,1.0,2.7362840818889926e-09,6,1
9952,21870,1.0,2.7362840818889926e-09,2,1
9951,21869,1.0,5.472568163777985e-09,3,1
12128,24512,1.0,2.7362840818889926e-09,2,1
9943,21861,1.0,2.7362840818889926e-09,2,1
12130,24520,1.0,2.7362840818889926e-09,2,1
9942,21860,1.0,2.7362840818889926e-09,2,1
9940,21856,1.0,2.7362840818889926e-09,2,1
3017,9905,1.0,5.472568163777985e-09,3,1
12132,24522,1.0,2.7362840818889926e-09,2,1
12133,24524,1.0,2.7362840818889926e-09,2,1
5862,17451,1.0,2.7362840818889926e-09,2,1
12171,24579,1.0,2.7362840818889926e-09,2,1
9900,21824,1.0,2.7362840818889926e-09,2,1
9899,21823,1.0,2.7362840818889926e-09,2,1
2956,15139,1.0,2.7362840818889926e-09,2,1
12175,24582,1.0,2.7362840818889926e-09,2,1
12176,24583,1.0,2.7362840818889926e-09,2,1
12177,24586,1.0,2.7362840818889926e-09,2,1
12178,24587,1.0,5.472568163777985e-09,3,1
12180,24588,1.0,2.7362840818889926e-09,2,1
2947,15131,1.0,2.7362840818889926e-09,2,1
