node1,node2,flow,degree,class
211,239,-0.0346656515267233,134,0
240,929,-0.0357242565394011,58,0
35,241,-0.0754231003829885,327,0
14,2046,0.111229566453447,23,0
86,242,-0.2255596427963356,163,0
243,8888,-0.096570954979707,66,0
244,108985,-0.7635636778983438,66,0
245,4513,-0.2819735676175035,49,0
20,42949,-0.0697664212220217,132,0
107,246,-0.0439684016789022,154,0
35,247,-0.0667714803074081,348,0
1,76,-0.2342239909039226,67,0
28,248,0.0245984834915517,250,0
28,526,-0.0552493614733163,355,0
249,840,0.3829906170064562,18,0
20,250,-0.0967677676511435,166,0
20,836,-0.0796663479257933,154,0
194,38324,0.0728489224023311,110,0
107,31359,0.0237446655344349,159,0
251,72061,-0.1390043253328809,11,0
252,20891,0.508699588067238,25,0
253,1236,0.1617422263090421,68,0
254,108986,-0.0989340450252797,21,0
255,6335,0.0815426857055181,82,0
256,13005,-0.1323586744639376,46,0
180,257,0.1400562060548729,84,0
258,5623,-0.0351472691940493,57,0
125,5043,0.0667032376227685,40,0
26,39,0.1304063623488397,28,0
55,51963,0.0977252196764391,22,0
259,873,-0.1071959052877586,89,0
260,4016,0.0004958061170648,26,0
35,261,-0.0583082865083265,338,0
24,876,-0.1539462114638397,97,0
262,108987,0.925314465408805,8,0
107,212,-0.0895454199345161,168,0
263,1740,0.1249247952018011,96,0
264,1110,0.1297532664574955,159,0
265,26499,-0.6770472895040369,27,0
89,108961,0.1935853742330359,65,0
266,20527,-0.4007352915888557,40,0
267,382,-0.1906086722076569,17,0
268,6598,0.6454738116863458,28,0
269,59683,0.112886172385325,16,0
138,270,0.0410587157256643,157,0
271,108978,-0.1262197196988638,34,0
272,12882,0.1099565463820139,140,0
273,7102,0.2668352102964835,42,0
274,13266,-0.1870362740707568,95,0
275,27157,-0.1486604423720317,22,0
276,108988,0.0876055155345383,15,0
277,2306,-0.1072782845534254,61,0
35,278,-0.0148887524372317,320,0
279,108989,-0.4616085205397064,12,0
21,280,-0.0077832575743964,111,0
281,108990,-0.0097845938873138,90,0
1,88167,-0.1492725909261342,55,0
281,282,-0.0542160902690253,113,0
49,98058,0.1355062082139446,65,0
283,1162,0.1090290254362584,42,0
123,526,0.0764009562625063,215,0
184,1265,0.0794280114041339,46,0
284,1236,-0.0413275222439331,93,0
285,1719,0.0759477891723227,45,0
107,8597,0.0116527751976902,155,0
286,3225,-0.3380408653846153,46,0
22,280,-0.0192588202551525,74,0
287,1257,-0.3116052715475271,28,0
8,5916,-0.1271439410065766,170,0
288,690,-0.2868515665125835,104,0
217,9803,0.0056187970818659,203,0
289,2014,0.1702563786359568,65,0
290,2685,0.4024633299742469,29,0
74,291,0.0171947884900179,310,0
159,14442,-0.6197183098591549,46,0
292,6481,-0.0776522951986018,87,0
293,2910,0.2213559919095902,159,0
294,16184,0.0904453576975709,64,0
295,5353,0.5888051668460711,20,0
296,976,-0.0527083801112691,64,0
50,58,-0.0026662322606504,151,0
297,108974,-0.1388900180209476,49,0
91,298,-0.0703819446771539,185,0
107,29385,-0.051795764229493,143,0
299,108991,0.0431397473583856,115,0
10,5547,-0.0080599228280715,196,0
152,12442,0.1453254754888829,67,0
163,738,0.1522669286385706,43,0
129,399,0.0733425714646627,268,0
81,228,-0.1442923106585863,151,0
28,36,-0.0356379407680587,323,0
28,1740,-0.0247564654676093,317,0
300,477,0.0430940230736518,111,0
8,35,0.0137942581883283,440,0
217,769,0.0096440721133729,141,0
301,108992,-0.1403447235115139,10,0
35,302,-0.0241193623874336,344,0
303,18931,0.1845829046774509,9,0
257,304,0.2111952011720237,77,0
305,25029,-0.235161654751854,138,0
264,108993,-0.3224924012158054,168,0
306,79204,-0.0070926529530178,59,0
307,16792,-0.0093151197236465,26,0
258,640,-0.0782766999922227,56,0
308,976,-0.1560810945770498,93,0
62,309,0.2126208956341813,27,0
310,10043,0.0682356623752286,32,0
