node1,node2,flow
878,3464,-0.5974015990159902
3987,1639,0.5973154362416108
1639,3987,-0.5973154362416108
2932,1748,0.5972222222222222
10953,4847,0.5970149253731343
4847,10953,-0.5970149253731343
10522,5417,0.5967741935483871
5417,10522,-0.5967741935483871
11203,3851,0.5964912280701755
3851,11203,-0.5964912280701755
4183,4792,0.5961538461538461
4204,15984,0.5961538461538461
4306,16061,0.5961538461538461
762,168,-0.5961300011638422
168,762,0.5961300011638422
1339,1663,0.5957446808510638
418,325,-0.5956735216679713
325,418,0.5956735216679713
5300,16919,0.5952380952380952
5420,13262,0.5952380952380952
5391,16993,0.5952380952380952
5294,16908,0.5952380952380952
1598,617,0.5946467325777671
617,1598,-0.5946467325777671
6046,241,0.5945945945945946
6069,17655,0.5945945945945946
2798,10178,0.5945945945945946
1819,7113,0.5945945945945946
6175,10000,0.5945945945945946
5954,17533,0.5945945945945946
6149,12462,0.5945945945945946
5985,17554,0.5945945945945946
6137,198,0.5942955074060472
198,6137,-0.5942955074060472
2869,3202,0.5939294503691551
3202,2869,-0.5939294503691551
7071,9309,0.59375
6983,18540,0.59375
7128,30,0.59375
6908,10531,0.59375
3358,15379,0.59375
3354,15376,0.59375
6918,10671,0.59375
6921,10738,0.59375
6948,13941,0.59375
7097,18652,0.59375
6995,18559,0.59375
5125,7097,0.59375
6964,18514,0.59375
7097,5125,-0.59375
7193,14551,0.59375
401,592,0.59326899995199
592,401,-0.59326899995199
3701,15614,0.5932203389830508
4211,3676,0.5932203389830508
3676,4211,-0.5932203389830508
8585,9192,0.5925925925925926
4080,2043,0.5925925925925926
8359,1978,0.5925925925925926
8278,19943,0.5925925925925926
8256,19907,0.5925925925925926
8181,8384,0.5925925925925926
8387,20062,0.5925925925925926
8684,20367,0.5925925925925926
8430,2814,0.5925925925925926
8380,7344,0.5925925925925926
8619,20291,0.5925925925925926
8445,20109,0.5925925925925926
8353,20019,0.5925925925925926
8298,19963,0.5925925925925926
8282,19945,0.5925925925925926
8704,20397,0.5925925925925926
8152,19773,0.5925925925925926
8334,20000,0.5925925925925926
8573,20239,0.5925925925925926
8546,20213,0.5925925925925926
8705,20399,0.5925925925925926
8507,14005,0.5925925925925926
8357,20022,0.5925925925925926
8335,20001,0.5925925925925926
1479,14419,0.5923076923076923
2000,12269,0.5922330097087378
4507,7377,0.5918367346938775
4609,5191,0.5918367346938775
4557,12294,0.5918367346938775
3044,15200,0.5915492957746479
5095,16717,0.5909090909090909
5131,16768,0.5909090909090909
2441,1603,0.5909090909090908
1603,2441,-0.5909090909090908
7600,4822,-0.5909090909090908
12559,7375,0.5909090909090908
4822,7600,0.5909090909090908
7375,12559,-0.5909090909090908
2570,14907,0.5903614457831325
3620,14223,0.5901639344262295
3618,15559,0.5901639344262295
2137,7004,-0.5899280575539568
7004,2137,0.5899280575539568
150,5335,0.5897943037974683
5335,150,-0.5897943037974683
5736,9647,0.5897435897435898
5839,8787,0.5897435897435898
3879,8461,0.5897435897435898
5684,5689,0.5897435897435898
8461,3879,-0.5897435897435898
5759,7842,-0.5897435897435898
7842,5759,0.5897435897435898
8973,69,0.5896103896103896
69,8973,-0.5896103896103896
3964,15790,0.5892857142857143
3898,5201,0.5892857142857143
3934,15771,0.5892857142857143
1495,14425,0.5891472868217055
2937,4344,0.589041095890411
2934,12216,0.589041095890411
367,8493,-0.5889328063241106
8493,367,0.5889328063241106
3517,8188,-0.5888888888888889
8188,3517,0.5888888888888889
1140,1695,0.5888198757763976
1695,1140,-0.5888198757763976
5779,775,0.5888157894736843
775,5779,-0.5888157894736843
2041,14629,0.5882352941176471
11035,9696,0.5882352941176471
9696,11035,-0.5882352941176471
6794,7677,0.5882352941176471
6811,11264,-0.5882352941176471
11264,6811,0.5882352941176471
6799,7104,0.5882352941176471
3143,15257,0.5882352941176471
325,331,-0.5880604192624653
331,325,0.5880604192624653
2660,8590,0.5875
10114,2737,0.5871559633027523
1889,12707,0.5871559633027523
2737,10114,-0.5871559633027523
8284,6981,0.5869565217391304
6981,8284,-0.5869565217391304
3284,545,0.5869009073829796
545,3284,-0.5869009073829796
1093,14284,0.5868263473053892
176,7363,-0.5866336633663367
7363,176,0.5866336633663367
7841,10885,-0.5862068965517242
8055,6838,-0.5862068965517242
6838,8055,0.5862068965517242
10885,7841,0.5862068965517242
8033,11631,0.5862068965517241
8053,10210,0.5862068965517241
8107,19732,0.5862068965517241
7866,19494,0.5862068965517241
8034,19658,0.5862068965517241
7733,19347,0.5862068965517241
8133,19757,0.5862068965517241
7764,14380,0.5862068965517241
7841,11218,0.5862068965517241
7680,19283,0.5862068965517241
1028,14264,0.5862068965517241
7714,19327,0.5862068965517241
7997,19626,0.5862068965517241
7687,19300,0.5862068965517241
7941,3989,0.5862068965517241
7712,19323,0.5862068965517241
7777,15871,0.5862068965517241
7831,9252,-0.5853658536585367
9252,7831,0.5853658536585367
5509,17103,0.5853658536585366
5478,14658,0.5853658536585366
5632,5064,0.5853658536585366
4190,4856,0.5849056603773585
1411,2198,-0.584501632417899
2198,1411,0.584501632417899
2775,14191,0.5844155844155844
9462,1139,0.5833333333333334
9343,5155,0.5833333333333334
6305,17853,0.5833333333333334
9412,21216,0.5833333333333334
6504,18040,0.5833333333333334
9359,21150,0.5833333333333334
9599,21437,0.5833333333333334
9358,21148,0.5833333333333334
9520,1419,0.5833333333333334
9564,13984,0.5833333333333334
9694,11073,0.5833333333333334
9403,21201,0.5833333333333334
6394,17926,0.5833333333333334
9522,21353,0.5833333333333334
3753,13234,0.5833333333333334
9384,21182,0.5833333333333334
9349,7608,0.5833333333333334
3763,15664,0.5833333333333334
9511,90,0.5833333333333334
9677,21541,0.5833333333333334
9676,21539,0.5833333333333334
6494,7614,0.5833333333333334
9437,21264,0.5833333333333334
9593,21434,0.5833333333333334
9378,21172,0.5833333333333334
3266,4663,-0.5833333333333333
4663,3266,0.5833333333333333
9694,11870,-0.5833333333333333
7809,8892,0.5833333333333333
8004,3138,0.5833333333333333
11870,9694,0.5833333333333333
3138,8004,-0.5833333333333333
8892,7809,-0.5833333333333333
9295,1337,0.5829317269076305
1337,9295,-0.5829317269076305
587,14181,0.582089552238806
3256,15321,0.582089552238806
3280,15331,0.582089552238806
4136,14408,0.5818181818181818
3045,827,0.5816761363636364
827,3045,-0.5816761363636364
2154,8220,0.5816326530612245
784,14220,0.5813953488372093
5364,16981,0.5813953488372093
2495,3655,0.5813953488372093
917,14245,0.581151832460733
2922,8108,0.581081081081081
483,2550,-0.5807755279683322
2550,483,0.5807755279683322
7431,18997,0.5806451612903226
7277,18821,0.5806451612903226
7491,3848,0.5806451612903226
7627,19199,0.5806451612903226
7647,11356,0.5806451612903226
7365,18936,0.5806451612903226
7301,18856,0.5806451612903226
3613,15552,0.5806451612903226
5941,4665,0.5800485142510613
4665,5941,-0.5800485142510613
2122,4430,0.58
4522,16240,0.58
1702,11716,0.5798319327731093
1689,14506,0.5798319327731093
1688,1195,0.5798319327731093
1041,2585,0.5795454545454546
2439,14840,0.5795454545454546
13469,2346,0.5793650793650793
2346,13469,-0.5793650793650793
1705,11220,-0.5792682926829269
11220,1705,0.5792682926829269
973,11659,0.5792349726775956
1838,5557,-0.5789473684210527
5557,1838,0.5789473684210527
1487,1630,0.5789473684210527
6106,17690,0.5789473684210527
8280,13125,-0.5789473684210527
2820,15074,0.5789473684210527
13125,8280,0.5789473684210527
6064,17651,0.5789473684210527
5504,1582,0.5786670648549102
1582,5504,-0.5786670648549102
2626,9789,0.5783132530120482
1922,2355,0.5779816513761468
7112,5319,-0.5777777777777777
5319,7112,0.5777777777777777
1520,3019,-0.577639751552795
3019,1520,0.577639751552795
902,2549,0.5775862068965517
2549,902,-0.5775862068965517
8999,20728,0.5769230769230769
8895,10716,0.5769230769230769
9035,20783,0.5769230769230769
8923,20640,0.5769230769230769
8739,310,0.5769230769230769
8921,3804,0.5769230769230769
8880,10806,0.5769230769230769
8740,20429,0.5769230769230769
8868,9268,0.5769230769230769
8737,20427,0.5769230769230769
8720,20409,0.5769230769230769
9268,8868,-0.5769230769230769
8730,20418,0.5769230769230769
8708,3109,0.5769230769230769
8773,20460,0.5769230769230769
9148,2801,0.5769230769230769
8926,20643,0.5769230769230769
9290,21043,0.5769230769230769
9268,21016,0.5769230769230769
9220,5840,0.5769230769230769
8978,20702,0.5769230769230769
8993,20720,0.5769230769230769
9072,944,0.5769230769230769
9048,20791,0.5769230769230769
5936,3609,0.5764705882352941
3609,5936,-0.5764705882352941
3869,171,0.576271186440678
3863,15729,0.576271186440678
3874,15731,0.576271186440678
1263,921,0.5761589403973509
1899,4109,0.575975975975976
4109,1899,-0.575975975975976
2971,15152,0.5753424657534246
13385,1428,0.575268817204301
1428,13385,-0.575268817204301
1251,14339,0.5751633986928104
5845,17438,0.575
5678,17272,0.575
5849,5239,0.575
4809,10672,0.574468085106383
4270,3772,-0.5740740740740741
3772,4270,0.5740740740740741
4270,16030,0.5740740740740741
698,3520,0.5738396624472574
3737,15645,0.5737704918032787
1548,7587,0.5725190839694656
8322,453,0.5715047077633683
453,8322,-0.5715047077633683
376,6646,-0.5714912280701754
6646,376,0.5714912280701754
5544,12160,-0.5714285714285714
6832,7201,0.5714285714285714
4509,7428,0.5714285714285714
4084,15885,0.5714285714285714
8560,20223,0.5714285714285714
8485,20144,0.5714285714285714
8660,307,0.5714285714285714
9269,3328,0.5714285714285714
8589,20256,0.5714285714285714
4728,3078,0.5714285714285714
5544,17135,0.5714285714285714
3031,9645,-0.5714285714285714
6760,2599,-0.5714285714285714
6819,1310,0.5714285714285714
8352,20018,0.5714285714285714
12125,7496,0.5714285714285714
6495,5235,-0.5714285714285714
3328,9269,-0.5714285714285714
8638,9616,0.5714285714285714
8197,19838,0.5714285714285714
7428,4509,-0.5714285714285714
12160,5544,0.5714285714285714
8498,9198,0.5714285714285714
5235,6495,0.5714285714285714
6647,10785,0.5714285714285714
8605,20276,0.5714285714285714
8224,19862,0.5714285714285714
8246,19899,0.5714285714285714
2599,6760,0.5714285714285714
6713,18239,0.5714285714285714
3593,15538,0.5714285714285714
4624,10549,0.5714285714285714
4691,6871,0.5714285714285714
9645,3031,0.5714285714285714
4653,10632,0.5714285714285714
6677,7244,0.5714285714285714
7496,12125,-0.5714285714285714
4661,7096,0.5714285714285714
6815,18346,0.5714285714285714
2332,14774,0.5698924731182796
1204,14321,0.569620253164557
3104,6423,0.5694444444444444
3084,15228,0.5694444444444444
3123,15244,0.5694444444444444
3926,15763,0.5689655172413793
5232,8753,-0.5689655172413793
8753,5232,0.5689655172413793
1092,6830,-0.5686658224933809
6830,1092,0.5686658224933809
9380,6139,0.5686274509803921
6139,9380,-0.5686274509803921
7966,4807,-0.5684394071490846
4807,7966,0.5684394071490846
2511,14878,0.5681818181818182
5349,7075,-0.5681818181818181
7075,5349,0.5681818181818181
1146,3884,-0.5680555555555555
3884,1146,0.5680555555555555
3661,11169,-0.5679012345679013
11169,3661,0.5679012345679013
3637,725,0.5678594664931685
725,3637,-0.5678594664931685
1794,7612,0.5677966101694916
8515,8514,-0.5675675675675675
6519,18055,0.5675675675675675
5643,6519,0.5675675675675675
6483,18018,0.5675675675675675
6519,5643,-0.5675675675675675
6368,17905,0.5675675675675675
6463,17998,0.5675675675675675
8514,8515,0.5675675675675675
183,2671,-0.5669002607561929
2671,183,0.5669002607561929
7705,6850,0.5666666666666667
7692,19304,0.5666666666666667
7895,19519,0.5666666666666667
7743,19353,0.5666666666666667
7930,19561,0.5666666666666667
7739,19350,0.5666666666666667
8109,19734,0.5666666666666667
7926,7498,0.5666666666666667
7934,19566,0.5666666666666667
8038,5809,0.5666666666666667
8024,19647,0.5666666666666667
8126,2489,0.5666666666666667
3793,3219,0.5666666666666667
7882,3333,0.5666666666666667
2349,2621,0.5665865384615385
2621,2349,-0.5665865384615385
834,1767,-0.5656934306569343
1767,834,0.5656934306569343
213,8260,-0.5655655655655656
8260,213,0.5655655655655656
1384,11489,-0.5655172413793104
11489,1384,0.5655172413793104
9896,9914,-0.5652173913043479
8300,6613,0.5652173913043479
9914,9896,0.5652173913043479
11453,10484,0.5652173913043479
10484,11453,-0.5652173913043479
6613,8300,-0.5652173913043479
10356,20868,0.5652173913043478
9911,21830,0.5652173913043478
3301,15353,0.5652173913043478
10133,6591,0.5652173913043478
9762,21642,0.5652173913043478
10034,9271,0.5652173913043478
10161,22135,0.5652173913043478
10272,22277,0.5652173913043478
10479,22544,0.5652173913043478
9830,21732,0.5652173913043478
9826,21730,0.5652173913043478
9799,21685,0.5652173913043478
10345,6965,0.5652173913043478
10471,22527,0.5652173913043478
9875,21798,0.5652173913043478
9895,20175,0.5652173913043478
9972,16888,0.5652173913043478
9847,21747,0.5652173913043478
9887,21811,0.5652173913043478
10106,22065,0.5652173913043478
10067,22014,0.5652173913043478
10231,17830,0.5652173913043478
10007,21937,0.5652173913043478
10373,22411,0.5652173913043478
10228,22218,0.5652173913043478
10200,6819,0.5652173913043478
9709,21580,0.5652173913043478
10204,18513,0.5652173913043478
10375,12808,0.5652173913043478
10008,21941,0.5652173913043478
9714,10154,0.5652173913043478
10377,22421,0.5652173913043478
10046,21990,0.5652173913043478
10369,3557,0.5652173913043478
10110,22069,0.5652173913043478
10087,13676,0.5652173913043478
9896,21818,0.5652173913043478
9755,21636,0.5652173913043478
10303,13818,0.5652173913043478
9833,21734,0.5652173913043478
9746,21625,0.5652173913043478
10250,22257,0.5652173913043478
10116,11181,0.5652173913043478
10484,1773,0.5652173913043478
10483,22549,0.5652173913043478
10010,7507,0.5652173913043478
10195,22172,0.5652173913043478
4882,5384,-0.564516129032258
5384,4882,0.564516129032258
2350,2438,0.564027149321267
2438,2350,-0.564027149321267
2059,2140,0.563963963963964
2140,2059,-0.563963963963964
4269,4523,-0.5636363636363637
4523,4269,0.5636363636363637
4189,15972,0.5636363636363636
4257,16023,0.5636363636363636
4222,15996,0.5636363636363636
4293,1000,0.5636363636363636
4324,16076,0.5636363636363636
4245,16010,0.5636363636363636
6507,279,0.5634898190045249
279,6507,-0.5634898190045249
279,14132,0.5633484162895928
3612,13375,0.5625
4980,16634,0.5625
3588,12008,-0.5625
12008,3588,0.5625
7563,12346,0.5625
3617,15556,0.5625
12319,4746,0.5625
4746,12319,-0.5625
7504,19073,0.5625
7456,8635,0.5625
1474,8380,0.5620437956204379
2697,14998,0.5609756097560976
12427,7321,0.5609756097560976
5771,10057,0.5609756097560976
7321,12427,-0.5609756097560976
10242,547,0.5606469002695418
547,10242,-0.5606469002695418
2867,3499,0.5604269293924466
3499,2867,-0.5604269293924466
669,3088,0.560204081632653
3088,669,-0.560204081632653
9581,21424,0.56
13745,815,0.56
9484,21313,0.56
13719,9510,0.56
9583,8616,0.56
9666,6532,-0.56
815,13745,-0.56
9609,21449,0.56
9451,21278,0.56
9576,10384,-0.56
6532,9666,0.56
10384,9576,0.56
9510,13719,-0.56
9510,21337,0.56
9536,5705,0.56
9525,21356,0.56
9576,21422,0.56
9388,9130,0.56
9666,11452,0.56
9534,8022,0.56
9610,5482,0.56
2663,14968,0.5595238095238095
900,894,0.5594059405940595
893,14240,0.5594059405940595
3945,15778,0.559322033898305
1062,833,0.5592592592592592
833,1062,-0.5592592592592592
1775,1776,0.5589826839826839
1776,1775,-0.5589826839826839
6965,18520,0.5588235294117647
6932,18254,0.5588235294117647
7151,18696,0.5588235294117647
7056,18612,0.5588235294117647
7057,18613,0.5588235294117647
7158,18702,0.5588235294117647
7213,18752,0.5588235294117647
7110,12604,0.5588235294117647
7208,18746,0.5588235294117647
7023,8229,0.5588235294117647
7163,9479,0.5588235294117647
2438,3868,0.5588089330024814
3868,2438,-0.5588089330024814
12796,804,0.5584905660377358
804,12796,-0.5584905660377358
11860,3806,0.5584415584415585
3806,11860,-0.5584415584415585
905,45,0.5583322272836171
45,905,-0.5583322272836171
7480,2605,-0.5580645161290323
2605,7480,0.5580645161290323
12737,5859,0.5576923076923077
5859,12737,-0.5576923076923077
4458,3331,0.5576923076923077
4500,6865,0.5576923076923077
3822,15700,0.5573770491803278
1351,216,-0.5570280060075978
216,1351,0.5570280060075978
2548,2453,0.5568181818181818
3930,697,0.5566160520607375
697,3930,-0.5566160520607375
8866,1385,0.5555555555555556
9263,21012,0.5555555555555556
9225,9566,-0.5555555555555556
9065,20808,0.5555555555555556
6724,18255,0.5555555555555556
5362,16978,0.5555555555555556
8957,6720,0.5555555555555556
9016,20758,0.5555555555555556
8922,20638,0.5555555555555556
3917,5362,0.5555555555555556
6702,1671,0.5555555555555556
9195,7582,-0.5555555555555556
9566,9225,0.5555555555555556
9131,927,0.5555555555555556
6810,18341,0.5555555555555556
5425,10742,0.5555555555555556
8751,13103,0.5555555555555556
9195,9535,0.5555555555555556
5362,3917,-0.5555555555555556
7582,9195,0.5555555555555556
6788,18320,0.5555555555555556
8933,20656,0.5555555555555556
8785,9568,0.5555555555555556
9094,20854,0.5555555555555556
9225,9708,0.5555555555555556
8766,20454,0.5555555555555556
8899,20619,0.5555555555555556
8984,2614,0.5555555555555556
3126,3220,0.5540540540540541
1470,14414,0.5539568345323741
1910,1478,0.5539473684210526
1478,1910,-0.5539473684210526
5148,12669,0.5531914893617021
4376,302,0.5530201342281879
302,4376,-0.5530201342281879
2664,14969,0.5529411764705883
6434,15783,0.5526315789473685
6441,17978,0.5526315789473685
8294,6316,0.5526315789473684
6434,4237,-0.5526315789473684
6316,8294,-0.5526315789473684
4237,6434,0.5526315789473684
3522,15488,0.5522388059701493
2531,2370,-0.5520370040917986
2370,2531,0.5520370040917986
1692,14507,0.552
9226,80,0.5518927983602994
80,9226,-0.5518927983602994
5304,8427,0.5517241379310345
8697,20381,0.5517241379310345
10658,2397,0.5517241379310345
8427,5304,-0.5517241379310345
4091,3125,0.5517241379310345
8165,19788,0.5517241379310345
8309,19976,0.5517241379310345
8371,20044,0.5517241379310345
8175,19799,0.5517241379310345
2397,10658,-0.5517241379310345
8310,19977,0.5517241379310345
8238,9709,0.5517241379310345
8427,10188,0.5517241379310345
8519,10679,-0.5517241379310345
8564,20230,0.5517241379310345
8698,20382,0.5517241379310345
10679,8519,0.5517241379310345
8235,19881,0.5517241379310345
8582,20249,0.5517241379310345
5266,1908,0.5515873015873016
1908,5266,-0.5515873015873016
1192,5793,0.5515151515151515
2954,15137,0.5512820512820513
4857,16527,0.5510204081632653
1869,9199,0.5508474576271186
1528,1775,0.5508373205741627
1775,1528,-0.5508373205741627
3375,15391,0.5507246376811594
1504,14427,0.5507246376811594
169,489,0.550109496867077
489,169,-0.550109496867077
1070,9807,0.55
5951,17531,0.55
6040,17621,0.55
6019,17593,0.55
1778,2847,0.5491803278688525
2981,4649,0.5490196078431373
4649,2981,-0.5490196078431373
4750,1626,0.5490196078431373
4695,274,0.5490196078431373
4782,12199,0.5490196078431373
1586,14460,0.5488721804511278
7917,19549,0.5483870967741935
8064,2282,0.5483870967741935
8106,19731,0.5483870967741935
3853,10838,0.5483870967741935
8008,4667,0.5483870967741935
3868,2437,0.5483870967741935
1703,6617,-0.547945205479452
3147,1258,0.547945205479452
6617,1703,0.547945205479452
2021,1783,0.547728965003723
1783,2021,-0.547728965003723
4635,5817,0.5476190476190477
5719,386,0.5476190476190477
5828,10309,0.5476190476190477
5817,6386,0.5476190476190477
5812,2908,0.5476190476190477
5817,4635,-0.5476190476190477
5887,1082,0.5476190476190477
2706,7916,0.5476190476190477
5855,17444,0.5476190476190477
1185,3919,-0.5472636815920398
3919,1185,0.5472636815920398
4587,16296,0.5471698113207547
4465,11388,0.5471698113207547
1053,5806,-0.5469247170739708
5806,1053,0.5469247170739708
3731,12218,0.546875
3708,15619,0.546875
3700,1110,0.546875
3688,1452,0.5465116279069768
1452,3688,-0.5465116279069768
212,486,-0.5455008865248228
486,212,0.5455008865248228
11403,22255,0.5454545454545454
1812,6408,0.5454545454545454
11079,17571,0.5454545454545454
11403,10417,-0.5454545454545454
10819,15743,0.5454545454545454
11265,23466,0.5454545454545454
11448,7594,0.5454545454545454
11241,17559,0.5454545454545454
11359,1538,0.5454545454545454
10960,23157,0.5454545454545454
11031,2846,0.5454545454545454
11138,23359,0.5454545454545454
11283,9109,0.5454545454545454
11353,5746,0.5454545454545454
11039,14112,0.5454545454545454
11055,23253,0.5454545454545454
10554,11525,-0.5454545454545454
10693,22793,0.5454545454545454
10810,19665,0.5454545454545454
10671,22763,0.5454545454545454
3543,15500,0.5454545454545454
7315,7265,0.5454545454545454
11085,5606,0.5454545454545454
4455,13291,-0.5454545454545454
11267,17057,0.5454545454545454
11193,23417,0.5454545454545454
7577,10575,0.5454545454545454
13291,4455,0.5454545454545454
11366,23567,0.5454545454545454
11099,23302,0.5454545454545454
11178,23409,0.5454545454545454
11473,23729,0.5454545454545454
10808,22944,0.5454545454545454
11488,23742,0.5454545454545454
11182,9585,0.5454545454545454
11130,14964,0.5454545454545454
11081,23289,0.5454545454545454
11181,4350,0.5454545454545454
10699,22802,0.5454545454545454
11525,10554,0.5454545454545454
11179,6882,0.5454545454545454
10935,23123,0.5454545454545454
11497,23751,0.5454545454545454
11167,16857,0.5454545454545454
11316,23516,0.5454545454545454
10560,22628,0.5454545454545454
10866,2371,0.5454545454545454
10612,22686,0.5454545454545454
10417,11403,0.5454545454545454
10867,23026,0.5454545454545454
10870,23031,0.5454545454545454
5458,6815,0.5454545454545454
11209,21999,0.5454545454545454
7485,9053,0.5454545454545454
10876,2238,0.5454545454545454
10715,22820,0.5454545454545454
11381,13379,0.5454545454545454
11332,9406,0.5454545454545454
11251,3797,0.5454545454545454
12704,10819,0.5454545454545454
10840,9175,-0.5454545454545454
9175,10840,0.5454545454545454
11328,23527,0.5454545454545454
11501,13699,0.5454545454545454
10940,21537,0.5454545454545454
10575,7577,-0.5454545454545454
5657,17249,0.5454545454545454
11305,2577,0.5454545454545454
10964,23163,0.5454545454545454
11090,23298,0.5454545454545454
10707,13827,0.5454545454545454
10819,12704,-0.5454545454545454
11439,23689,0.5454545454545454
10703,22811,0.5454545454545454
5492,17087,0.5454545454545454
11339,5225,0.5454545454545454
10710,22817,0.5454545454545454
7405,10898,0.5454545454545454
11208,9469,0.5454545454545454
10589,11218,0.5454545454545454
7350,18918,0.5454545454545454
7274,18815,0.5454545454545454
2963,8140,0.5454545454545454
11451,23707,0.5454545454545454
183,4297,-0.5453576377784884
4297,183,0.5453576377784884
579,14179,0.5451388888888888
3505,2139,0.5450847457627118
2139,3505,-0.5450847457627118
586,2136,-0.5442622950819672
2136,586,0.5442622950819672
3444,13283,0.5441176470588235
6235,1110,0.5440860215053763
1110,6235,-0.5440860215053763
5230,16853,0.5434782608695652
5378,16989,0.5434782608695652
5260,1355,0.5434782608695652
5255,14055,0.5434782608695652
2461,14855,0.5434782608695652
5324,16940,0.5434782608695652
1699,5630,0.5433070866141733
4086,2759,-0.5428571428571429
2759,4086,0.5428571428571429
7033,6045,0.5428571428571428
7102,18657,0.5428571428571428
5978,4343,0.542572463768116
4343,5978,-0.542572463768116
1877,2024,0.5423728813559322
2123,3672,0.5420560747663551
13330,10078,0.5416666666666667
10078,13330,-0.5416666666666667
9819,8979,-0.5416666666666667
10258,7757,-0.5416666666666667
11131,10173,0.5416666666666667
8979,9819,0.5416666666666667
10173,11131,-0.5416666666666667
7757,10258,0.5416666666666667
9715,21588,0.5416666666666666
10071,10536,0.5416666666666666
10080,22027,0.5416666666666666
10101,2103,0.5416666666666666
10070,22016,0.5416666666666666
10084,9661,0.5416666666666666
9837,21739,0.5416666666666666
3250,7607,0.5416666666666666
10004,21932,0.5416666666666666
10039,21978,0.5416666666666666
9744,21623,0.5416666666666666
10534,22600,0.5416666666666666
9868,7259,0.5416666666666666
10532,22598,0.5416666666666666
10518,11474,0.5416666666666666
9822,4564,0.5416666666666666
3273,15327,0.5416666666666666
9819,21714,0.5416666666666666
10131,22088,0.5416666666666666
10138,22094,0.5416666666666666
5027,2497,0.5416666666666666
3320,3962,0.5416666666666666
9902,21826,0.5416666666666666
10521,22589,0.5416666666666666
9761,481,0.5416666666666666
10503,7895,0.5416666666666666
10201,22182,0.5416666666666666
10269,22272,0.5416666666666666
10466,22522,0.5416666666666666
10394,10274,0.5416666666666666
5049,16675,0.5416666666666666
9944,1314,0.5416666666666666
10258,472,0.5416666666666666
9986,21909,0.5416666666666666
9933,3532,0.5416666666666666
1199,14320,0.5416666666666666
10342,13314,0.5416666666666666
9917,21834,0.5416666666666666
10374,14612,0.5416666666666666
9953,11981,0.5416666666666666
10292,22312,0.5416666666666666
10386,22433,0.5416666666666666
10395,22442,0.5416666666666666
8131,1259,0.5413955757970071
1259,8131,-0.5413955757970071
4009,11262,0.5409836065573771
4727,2826,-0.540983606557377
2826,4727,0.540983606557377
527,529,0.5407166123778502
6866,18398,0.5405405405405406
3350,3152,0.5405405405405406
6883,18419,0.5405405405405406
3152,3350,-0.5405405405405406
6725,5705,0.5405405405405406
6827,18359,0.5405405405405406
9126,754,0.5401041666666666
754,9126,-0.5401041666666666
4920,16591,0.54
4925,3510,0.54
6563,196,0.5395555555555556
196,6563,-0.5395555555555556
11697,185,0.5392156862745099
185,11697,-0.5392156862745099
2168,3471,-0.5392018779342723
3471,2168,0.5392018779342723
6396,17168,0.5384615384615384
9629,21476,0.5384615384615384
4238,6079,-0.5384615384615384
9660,21522,0.5384615384615384
9623,21463,0.5384615384615384
9405,11376,-0.5384615384615384
6247,9754,0.5384615384615384
9346,21123,0.5384615384615384
9454,12282,0.5384615384615384
9399,21196,0.5384615384615384
11376,9405,0.5384615384615384
6318,17865,0.5384615384615384
6079,4238,0.5384615384615384
6518,18054,0.5384615384615384
6486,18022,0.5384615384615384
9587,21430,0.5384615384615384
1179,14313,0.5380116959064327
2147,14681,0.5377358490566038
3648,365,0.5373134328358209
1962,13345,-0.5373134328358209
13345,1962,0.5373134328358209
5249,3165,0.537
3165,5249,-0.537
5996,17572,0.5365853658536586
1024,14263,0.5364583333333334
3372,741,-0.5363636363636364
741,3372,0.5363636363636364
3446,7754,0.5362318840579711
3523,13923,0.5362318840579711
8935,19884,0.5357142857142857
8805,20502,0.5357142857142857
9236,15136,0.5357142857142857
9222,692,0.5357142857142857
9038,20785,0.5357142857142857
9046,6704,0.5357142857142857
8977,20701,0.5357142857142857
8854,16269,0.5357142857142857
8747,20438,0.5357142857142857
8916,13311,0.5357142857142857
9173,2156,0.5357142857142857
9301,6630,0.5357142857142857
8792,20485,0.5357142857142857
8748,20439,0.5357142857142857
9006,20741,0.5357142857142857
8968,12017,0.5357142857142857
9008,20744,0.5357142857142857
9022,10619,0.5357142857142857
28,31,0.5356009070294785
41,9109,-0.5355173876166243
9109,41,0.5355173876166243
11545,3426,0.5352112676056338
3402,9715,0.5352112676056338
3426,11545,-0.5352112676056338
5683,17276,0.5348837209302325
5842,17437,0.5348837209302325
1654,3097,0.5343511450381679
675,1106,-0.534322986954566
1106,675,0.534322986954566
2608,7106,-0.5333333333333333
3159,15263,0.5333333333333333
3186,15279,0.5333333333333333
5469,17068,0.5333333333333333
5503,17100,0.5333333333333333
8640,20312,0.5333333333333333
7106,2608,0.5333333333333333
8654,20328,0.5333333333333333
4667,4598,-0.5333333333333333
4598,4667,0.5333333333333333
8609,8061,0.5333333333333333
6500,5534,0.5333333333333333
5534,6500,-0.5333333333333333
8525,6207,0.5333333333333333
8095,354,0.5331470854726668
354,8095,-0.5331470854726668
1867,6372,0.5327868852459017
13726,4519,0.532258064516129
4519,13726,-0.532258064516129
1363,2548,0.532051282051282
5289,16903,0.5319148936170213
5285,16899,0.5319148936170213
5222,16839,0.5319148936170213
5339,5755,0.5319148936170213
5273,3494,0.5319148936170213
1291,652,0.5316576359622718
652,1291,-0.5316576359622718
8047,787,0.53125
7730,19343,0.53125
8120,1402,0.53125
