node1,node2,flow
132,3455,0.0190781653538013
463,1340,-0.1978360300245428
307,688,0.3007135542998101
464,8053,0.0345750386952373
168,32193,-0.0349524162438369
346,287,0.0253722517002703
465,9501,0.765427536729013
466,629,-0.0136782437430945
16,1248,-0.0163568788585823
147,40,0.0635160191453581
467,176017,0.1775544388609715
468,682,0.0920259216354422
469,147,-0.0319350457143413
168,452,-0.0031702254163269
104,7796,-0.0529724913380341
8,2598,-0.0290534508455434
470,592,-0.0646297211644414
22,11039,0.0669995110158531
129,13914,-0.0255388106029157
471,3817,-0.1736247010219613
472,176018,0.1829310569261652
473,28,0.1136893201311539
474,2060,0.0972643479315903
470,176013,0.3784023228753944
4,530,-0.0027242247664439
56,3701,-0.1168902319643012
475,41829,0.4076569442423101
476,168,0.9057428214731584
477,222,0.0614641772062099
45,1586,-0.1716160339923956
9,185,-0.0078192561401114
478,844,-0.3480297539912433
479,9585,0.0444043734168313
480,1477,0.0818904254927196
75,358,-0.0387317996054451
359,110,0.0700384034633031
481,24,0.1760660625512071
482,6736,0.0651221605021903
483,157,-0.1704123405178219
484,2101,-0.2436084473693646
485,111,-0.0291951082518246
486,319,0.011067696254894
487,67,0.079629869964899
86,4564,-0.2843296626057985
488,542,-0.1550295961567471
489,410,0.048625151887731
132,16,0.0196637169247105
131,13676,0.0949494512756806
490,1843,-0.0672701588347459
491,9256,-0.1573627383413737
492,3780,0.0574220225533994
149,8793,0.0317636711080034
317,27536,-0.0664460158444433
493,5011,0.4545454545454545
494,94407,0.1236958051586452
67,56,0.0231758435795471
236,91625,0.2937869796487269
495,8057,-0.2973133026821419
353,5591,0.0417979134810994
496,13676,0.0202260240776199
497,249,0.0648081022247355
498,7977,-0.3336393272527149
499,24561,-0.0956095116326678
373,1022,-0.02397835076207
416,15993,-0.2388797713334949
500,6921,0.4329137242861529
501,176019,-0.0894727336037352
502,1521,0.1962035857744684
338,349,0.017589179414632
3,10237,-0.0914275051227945
39,5641,0.0422377045516423
503,176020,0.3078444297956493
504,34273,-0.3755836061543225
505,11987,0.3715809448563386
506,134765,-0.0123099762470308
507,4610,0.802065404475043
132,1472,-0.0306950114675208
174,2176,-0.1445646453162241
508,247,-0.1094604614436484
132,45,0.0188511736024204
56,3072,-0.0542876829459666
509,1067,-0.0175007005524235
510,82,0.0679503844920102
511,387,0.1772905655025942
441,33261,-0.1466753585397653
512,92,-0.2054997043169722
36,134482,-0.3422886621611879
513,658,0.0139113011525495
514,49131,0.6125943499703441
515,368,-0.0488711213837689
516,134486,0.5077205882352941
517,176003,-0.0014624545877358
518,10003,-0.4807648022470742
519,28518,-0.1502918947587748
372,815,0.0868070543350863
520,20869,-0.3018400875753079
92,5119,-0.2446095757697978
454,2389,0.030653884732821
521,12785,0.3982450626014982
522,548,-0.0323955816309474
523,1266,0.0001350128730432
524,323,0.0270721259858803
525,540,0.1634931465422737
57,106312,0.1026107226107225
526,706,0.0040143154285293
170,3,0.2549775835942174
527,176021,0.0287580578858983
518,31656,0.5689673804755649
528,249,0.0014265453287972
529,111,-0.0014800087283605
530,13676,-0.0663034818540721
531,223,0.0026569046849175
532,94,0.0482559609065633
533,1384,0.186127754302514
82,6161,0.0245513223924689
534,2081,0.1137119323077701
535,176022,-0.1000200562863818
41,1551,-0.1191660058490897
394,793,0.2523185246128577
536,473,-0.0288062553189122
537,220,0.6210671243686469
20,1992,-0.0162349509812268
538,1040,-0.1458327583868302
2,176001,-0.0944944570728876
539,5962,0.1396311101760292
540,11228,0.2485573087492243
541,99990,-0.0751781078239931
542,70,0.0668620435185744
543,3455,0.0918337927046918
544,176001,0.1558895223296484
530,2081,0.1237132523416488
545,176018,0.1466292507694732
434,29556,-0.1996525211333418
8,2940,0.011098129151377
378,18500,0.4697740190559872
67,799,-0.0896007626691024
29,4295,0.0548838360912804
546,289,0.3876438621669292
132,1531,-0.0504413544946542
132,1131,0.0185894793237041
547,29,-0.0548425700491065
548,176023,-0.1065235706991482
549,1067,0.0681568228675896
550,13755,0.1421400972380192
5,701,0.0196595906262156
551,2124,0.020480918622673
552,38130,0.2297190701564311
17,600,0.0911020128365242
19,45,-0.019711968022842
65,2945,0.0226674692578897
32,176024,-0.913771671573438
553,536,-0.2708494587062487
554,19471,0.0403241797514468
555,27728,0.7309681993645124
8,67,-0.0141916109819742
302,536,0.2683406059403977
290,407,0.0753248897668397
94,3154,-0.0140444394535289
94,3130,-0.1593593102720454
65,2133,0.0225814773411299
31,7968,-0.0572564833944505
4,2081,-0.0251126378316565
65,6210,-0.0062537761190466
556,44638,0.2843520690235592
4,176025,0.0100779132791327
431,19457,-0.1282586162106366
557,46074,0.1623263613208925
558,5310,-0.85498687664042
559,769,-0.0212832312605252
269,7769,-0.1666189575881878
560,815,0.0639284647634127
561,28273,0.2454983660130719
464,13676,0.1633756760155955
562,29466,-0.2253954505617479
563,650,-0.0580242451991471
562,15164,-0.0975253651842723
407,3318,-0.0324101655656489
564,362,0.0024182395951333
565,158562,0.1383831934014786
434,21533,-0.1351396715878492
437,1229,-0.0699465741445517
132,375,0.0073469973506769
147,6367,-0.0742280144126539
566,11228,-0.2849169519757786
205,56,-0.0162870842783623
567,1069,0.0672342469992345
234,31912,-0.0290863128872322
568,214,0.0641646376506751
569,28,-0.1271756329113924
30,3291,-0.0228198806676965
495,176026,0.1314790894014774
570,176016,0.3670932989715745
571,20,0.0817098721274129
391,14909,0.1856441042762089
572,702,0.0100118273672067
573,17526,0.0640871605532514
574,5617,0.1774177607733665
575,7516,0.6396396396396397
576,2692,0.0971844305748111
577,376,0.0594492812310183
578,104,0.0734599098960464
579,214,0.0368393307431391
580,21256,0.2574703753705475
4,1022,-0.0384261779260067
581,2785,0.3364101714839546
41,527,-0.1117069173712446
582,46,0.0436001415252762
449,4890,0.0826819953391908
149,2116,-0.0464538061180729
416,10722,-0.010894552779192
583,769,-0.0026113710033736
584,6086,0.0301578617484382
585,176027,-0.0492722219605257
586,26416,0.3139150511368761
587,83,0.0464369787860718
588,289,0.1526950726023202
65,27480,-0.3324031633752246
510,3455,0.0705851226680594
20,6277,-0.0246262460023272
589,7,0.0855655728405333
590,75,0.0069745328961065
591,430,-0.4210201416802204
592,1131,0.0728649566973731
366,15384,-0.2108254331178268
136,200,0.044565111549518
77,877,0.0104168650970456
411,174185,0.2314833786862619
34,1894,-0.0160225596466756
496,1507,0.0437168092075311
593,3250,0.1447267939433838
562,1105,-0.0944812328180121
594,16773,-0.3906827648863773
515,706,0.0375952183202721
595,215,0.2600195003178228
596,1350,-0.5701874714220393
597,658,-0.0428630448254492
598,24465,-0.1342663828172755
599,517,-0.019892198013794
16,1513,0.0158246783099125
600,948,0.4551117625503847
601,965,0.1435846680172448
434,151154,-0.2332887904122313
602,14901,0.1821733821733822
19,405,-0.0546780142045757
603,1507,0.0110051508462104
604,1378,0.0153883650177331
605,295,-0.0051115031983143
245,3499,-0.0401474132434155
524,1495,0.0308321989854116
56,5042,-0.0538404352582443
415,145,-0.0507942071833568
24,173589,-0.1339697009818578
606,7,0.0308420414222712
607,75,0.0132582073481291
19,3072,-0.0241903575371033
256,2505,0.0112248170453306
223,21212,0.0039695403263619
608,2187,-0.1040186312174888
609,69219,-0.0351681957186544
65,4172,-0.0133672013053551
610,9731,0.2436452877705308
120,110705,-0.3592250690316324
611,364,0.1930743342145499
612,3674,-0.0088959968783516
613,2489,0.3876911153385471
441,24942,-0.1239677638647599
549,1129,0.0428390867724067
614,511,0.1333188840531965
615,217,0.2202159444043024
616,3,-0.0200250519168012
617,5591,0.0549165007986712
41,40500,-0.38127437352536
618,2109,-0.115684862695168
433,26776,-0.2551374404566142
619,11269,0.0677275924777307
620,13527,-0.2964481025244434
621,6086,-0.0019873851637085
622,1008,-0.2657168333088671
562,81904,-0.6588200402499735
201,24465,0.0247922857866956
623,59,0.3066847335140018
624,4844,-0.1448157047280717
625,534,-0.1327097540681912
509,6778,-0.1462397046362037
626,5583,0.3740471953068354
359,174,0.045234066229038
627,176028,-0.0403002867632681
628,176029,0.127485380116959
629,612,0.1027016331713611
630,2817,-0.0857529160308433
631,176003,0.0508182580939143
32,21226,-0.0204103451380791
632,25612,0.0451744540028744
633,214,0.0659595136740263
634,5464,-0.0247021356549645
635,117,0.3500858648957076
636,12837,-0.275174463631199
