node1,node2,flow
372,27157,0.4472375498872115
373,22186,-0.7393364928909952
374,1281,0.2277710729984388
375,1893,0.0360824742268041
376,108990,-0.0579158412934021
162,9280,0.1443139678615574
235,4,0.1228530277454051
377,234,-0.1529348758744902
35,16521,-0.0647324616286808
55,1275,-0.0173703470951416
78,57,0.1399631792575361
20,2713,-0.0175591909165163
128,526,0.0904598643542049
378,21059,0.3855820105820106
379,109002,0.3077073898761403
139,109003,-0.2262536873156342
380,8003,0.2183140512979786
255,477,0.0432662591967939
381,138,-0.0326002678508493
285,48285,0.1037675892806218
212,299,0.070357115662834
35,21049,0.013855981765288
382,109004,-0.1984364647513316
129,2220,0.0523554330007937
383,17914,0.1337283392530405
152,101207,-0.0156636009167485
384,6661,0.0386433375107423
28,343,-0.0159161674563903
385,551,0.0866729657647802
386,40616,0.0448579705963672
387,84266,0.0396333356490409
388,193,-0.290435335239911
389,35,-0.0136910296014155
390,6481,-0.060300287766217
391,13259,0.1690091653501196
392,6592,0.2675419422760855
170,109005,-0.1720007694445038
393,109006,0.3875373452838241
153,2289,-0.6398872445384073
394,109007,0.5562384757221881
395,1943,-0.0622350229147066
396,485,-0.0468552835341053
397,25594,-0.4509217737917289
299,16574,-0.0668402252189664
20,385,0.0155848551354658
398,314,-0.1011401522299804
399,79,0.1256288429290106
400,15134,-0.1345362336267802
401,714,-0.0760312861134767
24,3274,0.011424132046155
74,87,0.028108548508398
402,91737,-0.3983126110124333
403,69811,0.276115631618695
404,1042,-0.1483031022817246
235,20021,0.125809175344779
107,1950,0.0224943196162585
32,23584,0.0249097274613952
405,976,-0.033898045679303
406,216,-0.0480696442089326
407,304,-0.1684772004588976
408,117,0.2585361317940827
60,8470,0.2287946900782737
409,1117,-0.0063344654045658
410,101,-0.0962045652392938
411,5552,0.1847984965546043
412,270,-0.0597327213822894
413,272,0.0092815123202369
3,8,0.0010713584608498
414,306,0.0649030960036838
415,6195,-0.084543908884998
416,1258,-0.0590846793041947
417,306,0.1552215074771114
418,102971,-0.3542836027540788
419,35,0.0820052321501024
420,33771,-0.1428836535232674
194,184,0.0549884585769317
421,1356,0.2641323346677967
422,2964,0.5100558659217878
423,6016,-0.1468578226473468
424,239,-0.0211953979624122
28,1864,-0.0062618407004879
425,8860,-0.0138141892082555
426,27157,0.3520129012060298
427,18316,0.0092213025007664
428,42176,-0.6461080356107981
107,3225,-0.0063062879906006
429,4453,0.2544708296687188
20,529,0.0105245980865506
430,109008,0.3420993397358943
255,192,0.0694089113580478
431,20320,-0.0727377101972808
432,1275,0.1742069761789013
433,109009,-0.7768295836565813
434,28397,0.0074520112067045
62,102,-0.1247017077634039
435,1943,0.0602181299735581
8,2365,-0.0247991467498312
436,9797,-0.0080486110816404
254,373,-0.9490586932447398
233,17900,-0.0156599521837222
437,1170,-0.4205026675214068
438,27674,0.7421602787456446
439,456,0.0489497541977909
440,2833,-0.2079280840463555
114,1679,-0.003126854472273
441,35,0.0840578812789452
442,393,0.2119540108504824
443,57371,-0.1630055342699021
444,21768,0.4528907922912205
9,526,0.0179278256607254
170,109010,-0.9289617486338798
445,109011,-1.0
401,672,-0.1868351063829787
264,1638,0.0879605489217374
446,109012,0.1505874591038085
447,109013,0.2045233463035019
448,1514,-0.086162078832274
35,1786,0.0125813514080916
138,3589,0.0294988369634172
78,56,-0.0097905528076518
449,35,-0.0125363644543082
450,45794,-0.0415034147399067
18,109014,0.0626923943238981
318,2,0.114705026223294
451,1162,0.0787416167993843
452,84106,0.7035472972972973
453,109015,-0.4394163528778913
454,339,-0.0839450659234963
455,526,0.187791207243356
456,138,-0.0292521322337351
9,91,-0.0324269417096421
457,109001,-0.3949305679188178
458,108961,0.2031341996529858
130,1216,-0.294452347083926
35,25728,0.0124163992442191
21,17084,0.0445750013474909
459,490,-0.1007931665649786
460,3326,0.4283737024221453
461,1459,0.380242709970316
462,325,-0.0021547122941607
463,239,0.0224974922285473
464,543,-0.2263436843829314
465,26916,-0.6182228915662651
466,91300,-0.7383093525179856
57,101,-0.095857053458142
28,325,-0.0367971210076473
119,25633,0.0634316770186335
413,48475,-0.0136088221819284
467,1177,0.168212739641311
75,110,-0.0812182741116751
7,11901,-0.0023744917920471
468,126,0.0777331417528711
469,137,0.1154665530464422
470,19769,-0.0625118986922112
471,11529,-0.1813168716534765
472,782,-0.1586463223787167
473,35,0.0150365027917994
474,109016,-0.76997441000853
475,170,0.0402843058580763
125,69811,0.0975609756097561
476,15989,0.1837040678579492
11,4993,0.0410812461820403
477,6335,-0.0027406975483914
478,446,-0.0532118037654919
479,109017,-0.188379661930737
480,5675,0.5586213164763588
481,1222,0.142474553147538
144,1261,-0.1371919441475103
482,27068,0.1624190938511326
